t,i,v_spm,v_ecm,soc
3385.0,9.0008,3.38578,3.38129,0.21203
3386.0,8.5386,3.39007,3.38550,0.21156
3387.0,9.5928,3.37983,3.37519,0.21106
3388.0,10.6723,3.36922,3.36442,0.21050
3389.0,10.1401,3.37352,3.36892,0.20992
3390.0,11.5980,3.35948,3.35445,0.20933
3391.0,11.4142,3.36034,3.35546,0.20869
3392.0,10.9019,3.36444,3.35972,0.20808
3393.0,11.5950,3.35745,3.35248,0.20747
3394.0,10.7333,3.36463,3.35997,0.20683
3395.0,10.2296,3.36884,3.36424,0.20624
3396.0,11.0928,3.36048,3.35556,0.20567
3397.0,10.8639,3.36193,3.35711,0.20505
3398.0,10.2202,3.36747,3.36276,0.20447
3399.0,9.2267,3.37651,3.37186,0.20393
3400.0,9.2555,3.37600,3.37130,0.20342
3401.0,9.1481,3.37670,3.37199,0.20289
3402.0,8.8917,3.37893,3.37419,0.20239
3403.0,9.1814,3.37589,3.37116,0.20188
3404.0,9.2621,3.37472,3.37004,0.20136
3405.0,9.3797,3.37332,3.36864,0.20085
3406.0,10.1839,3.36526,3.36054,0.20030
3407.0,11.8463,3.34925,3.34412,0.19970
3408.0,12.7248,3.34029,3.33489,0.19902
3409.0,11.4516,3.35098,3.34621,0.19835
3410.0,11.4346,3.35040,3.34564,0.19769
3411.0,12.0174,3.34440,3.33938,0.19704
3412.0,10.8916,3.35406,3.34943,0.19640
3413.0,8.7260,3.37419,3.36967,0.19584
3414.0,9.1813,3.36987,3.36521,0.19537
3415.0,9.8312,3.36326,3.35862,0.19481
3416.0,8.9436,3.37129,3.36670,0.19426
3417.0,9.4627,3.36611,3.36149,0.19374
3418.0,9.0641,3.36960,3.36500,0.19323
3419.0,9.5969,3.36418,3.35960,0.19270
3420.0,9.8777,3.36106,3.35653,0.19215
3421.0,9.8148,3.36126,3.35676,0.19161
3422.0,10.6274,3.35323,3.34864,0.19107
3423.0,10.4951,3.35387,3.34940,0.19049
3424.0,10.3337,3.35486,3.35046,0.18993
3425.0,9.2966,3.36429,3.35998,0.18939
3426.0,9.7835,3.35929,3.35498,0.18886
3427.0,9.4315,3.36223,3.35797,0.18832
3428.0,9.7452,3.35891,3.35465,0.18780
3429.0,9.7825,3.35807,3.35387,0.18725
3430.0,10.7330,3.34852,3.34428,0.18667
3431.0,9.9620,3.35509,3.35105,0.18607
3432.0,11.1805,3.34315,3.33891,0.18548
3433.0,10.5755,3.34804,3.34402,0.18486
3434.0,10.4461,3.34879,3.34478,0.18429
3435.0,9.5206,3.35728,3.35329,0.18377
3436.0,8.8168,3.36376,3.35972,0.18326
3437.0,9.4032,3.35785,3.35386,0.18275
3438.0,10.4952,3.34716,3.34312,0.18223
3439.0,9.8370,3.35281,3.34894,0.18168
3440.0,10.4439,3.34651,3.34267,0.18111
3441.0,10.5809,3.34453,3.34078,0.18051
3442.0,10.5155,3.34445,3.34080,0.17990
3443.0,10.2776,3.34621,3.34259,0.17934
3444.0,8.8275,3.35961,3.35599,0.17879
3445.0,8.8572,3.35909,3.35544,0.17829
3446.0,9.9086,3.34856,3.34502,0.17774
3447.0,8.6764,3.36017,3.35653,0.17726
3448.0,10.6264,3.34112,3.33756,0.17672
3449.0,9.5080,3.35114,3.34776,0.17617
3450.0,8.8998,3.35652,3.35316,0.17564
3451.0,8.2291,3.36281,3.35931,0.17515
3452.0,9.9701,3.34578,3.34247,0.17467
3453.0,9.9312,3.34553,3.34238,0.17412
3454.0,10.5282,3.33918,3.33613,0.17354
3455.0,10.4636,3.33917,3.33621,0.17297
3456.0,10.1993,3.34103,3.33819,0.17240
3457.0,9.6370,3.34583,3.34306,0.17185
3458.0,10.5733,3.33651,3.33371,0.17131
3459.0,9.4231,3.34689,3.34420,0.17076
3460.0,10.3159,3.33777,3.33518,0.17019
3461.0,9.5999,3.34407,3.34153,0.16964
3462.0,9.2500,3.34713,3.34455,0.16914
3463.0,11.2617,3.32730,3.32479,0.16856
3464.0,10.8199,3.33056,3.32831,0.16794
3465.0,9.2420,3.34508,3.34286,0.16739
3466.0,8.6058,3.35109,3.34868,0.16691
3467.0,8.5624,3.35138,3.34891,0.16645
3468.0,10.0707,3.33630,3.33414,0.16593
3469.0,8.6493,3.34941,3.34724,0.16540
3470.0,8.5588,3.34999,3.34781,0.16492
3471.0,9.0645,3.34471,3.34269,0.16443
3472.0,11.0814,3.32480,3.32297,0.16389
3473.0,10.5621,3.32876,3.32724,0.16330
3474.0,11.2115,3.32157,3.32025,0.16266
3475.0,10.6539,3.32586,3.32479,0.16204
3476.0,10.5852,3.32577,3.32479,0.16145
3477.0,8.8942,3.34162,3.34045,0.16092
3478.0,9.9601,3.33096,3.32992,0.16041
3479.0,9.9457,3.33042,3.32952,0.15985
3480.0,10.0253,3.32898,3.32821,0.15930
3481.0,8.6598,3.34162,3.34072,0.15876
3482.0,9.0244,3.33777,3.33693,0.15827
3483.0,9.6563,3.33115,3.33050,0.15776
3484.0,10.5313,3.32199,3.32159,0.15720
3485.0,8.8636,3.33744,3.33698,0.15667
3486.0,9.4039,3.33170,3.33141,0.15617
3487.0,9.8253,3.32706,3.32694,0.15565
3488.0,9.9013,3.32543,3.32559,0.15509
3489.0,10.3615,3.32021,3.32058,0.15452
3490.0,9.8486,3.32441,3.32489,0.15398
3491.0,8.7128,3.33492,3.33521,0.15346
3492.0,8.7979,3.33351,3.33392,0.15294
3493.0,9.6534,3.32453,3.32527,0.15242
3494.0,10.3501,3.31708,3.31806,0.15188
3495.0,10.3592,3.31606,3.31730,0.15132
3496.0,10.1048,3.31766,3.31907,0.15076
3497.0,9.7523,3.32036,3.32184,0.15022
3498.0,10.7021,3.31016,3.31203,0.14964
3499.0,12.2770,3.29398,3.29608,0.14900
3500.0,4.6307,3.36832,3.36780,0.14832
3501.0,4.4169,3.37236,3.37033,0.14808
3502.0,4.3784,3.37370,3.37113,0.14784
3503.0,4.2972,3.37519,3.37230,0.14759
3504.0,3.6557,3.38263,3.37882,0.14736
3505.0,4.2850,3.37632,3.37321,0.14714
3506.0,4.8988,3.36995,3.36760,0.14689
3507.0,3.7717,3.38212,3.37855,0.14664
3508.0,3.9402,3.38072,3.37729,0.14644
3509.0,3.9461,3.38084,3.37749,0.14622
3510.0,3.7442,3.38318,3.37965,0.14601
3511.0,4.3259,3.37691,3.37424,0.14577
3512.0,4.1734,3.37852,3.37578,0.14554
3513.0,3.6973,3.38378,3.38048,0.14533
3514.0,4.4262,3.37592,3.37361,0.14510
3515.0,4.1400,3.37887,3.37636,0.14486
3516.0,4.0837,3.37939,3.37690,0.14463
3517.0,3.9433,3.38085,3.37824,0.14440
3518.0,4.0716,3.37951,3.37707,0.14418
3519.0,3.5489,3.38506,3.38205,0.14396
3520.0,3.9253,3.38102,3.37849,0.14376
3521.0,3.5563,3.38490,3.38198,0.14354
3522.0,3.1483,3.38950,3.38596,0.14336
3523.0,3.5703,3.38489,3.38196,0.14316
3524.0,3.2665,3.38806,3.38480,0.14295
3525.0,3.9852,3.38029,3.37796,0.14276
3526.0,4.9057,3.37006,3.36898,0.14251
3527.0,4.5332,3.37356,3.37224,0.14225
3528.0,4.9333,3.36887,3.36813,0.14198
3529.0,4.6064,3.37201,3.37095,0.14172
3530.0,4.5204,3.37268,3.37153,0.14147
3531.0,3.4500,3.38415,3.38158,0.14125
3532.0,3.4709,3.38398,3.38132,0.14106
3533.0,4.3753,3.37413,3.37259,0.14085
3534.0,3.9196,3.37875,3.37672,0.14062
3535.0,3.8280,3.37956,3.37741,0.14040
3536.0,3.5111,3.38288,3.38029,0.14020
3537.0,3.5012,3.38289,3.38024,0.13999
3538.0,3.4582,3.38325,3.38053,0.13980
3539.0,3.4235,3.38355,3.38074,0.13960
3540.0,3.2673,3.38524,3.38216,0.13942
3541.0,3.0462,3.38763,3.38419,0.13925
3542.0,3.5642,3.38192,3.37917,0.13907
3543.0,2.9143,3.38896,3.38528,0.13890
3544.0,3.2728,3.38499,3.38178,0.13873
3545.0,3.3556,3.38392,3.38085,0.13854
3546.0,3.5364,3.38183,3.37900,0.13836
3547.0,4.0936,3.37541,3.37344,0.13815
3548.0,3.6694,3.37959,3.37717,0.13793
3549.0,3.3599,3.38281,3.37991,0.13774
3550.0,3.8043,3.37772,3.37544,0.13753
3551.0,3.4238,3.38164,3.37883,0.13734
3552.0,3.9791,3.37523,3.37324,0.13712
3553.0,4.2170,3.37226,3.37064,0.13689
3554.0,4.1279,3.37274,3.37109,0.13665
3555.0,3.4462,3.37989,3.37729,0.13644
3556.0,3.5757,3.37837,3.37584,0.13625
3557.0,3.6688,3.37720,3.37473,0.13605
3558.0,3.7466,3.37606,3.37373,0.13585
3559.0,4.4793,3.36772,3.36641,0.13563
3560.0,5.5869,3.35535,3.35542,0.13538
3561.0,4.4346,3.36669,3.36576,0.13508
3562.0,4.2469,3.36847,3.36718,0.13485
3563.0,3.2526,3.37894,3.37626,0.13462
3564.0,2.8341,3.38360,3.38007,0.13443
3565.0,3.4299,3.37708,3.37426,0.13426
3566.0,3.3495,3.37781,3.37482,0.13407
3567.0,2.7065,3.38484,3.38080,0.13390
3568.0,3.6686,3.37406,3.37144,0.13372
3569.0,3.9408,3.37058,3.36849,0.13350
3570.0,3.9248,3.37034,3.36830,0.13328
3571.0,3.4161,3.37557,3.37281,0.13307
3572.0,3.3739,3.37580,3.37294,0.13287
3573.0,3.6469,3.37258,3.37008,0.13268
3574.0,3.8122,3.37042,3.36819,0.13247
3575.0,3.4520,3.37406,3.37132,0.13227
3576.0,3.7180,3.37089,3.36851,0.13207
3577.0,4.0158,3.36728,3.36535,0.13186
3578.0,3.7465,3.36979,3.36756,0.13165
3579.0,3.9908,3.36675,3.36488,0.13144
3580.0,4.2254,3.36371,3.36225,0.13121
3581.0,3.9880,3.36576,3.36407,0.13098
3582.0,3.9810,3.36545,3.36375,0.13076
3583.0,4.3437,3.36105,3.35989,0.13053
3584.0,3.2429,3.37300,3.37010,0.13034
3585.0,3.8200,3.36628,3.36427,0.13013
3586.0,3.9304,3.36458,3.36282,0.12991
3587.0,3.3032,3.37121,3.36847,0.12971
3588.0,3.9796,3.36355,3.36175,0.12951
3589.0,4.3317,3.35903,3.35792,0.12927
3590.0,4.0636,3.36134,3.35998,0.12903
3591.0,3.3996,3.36859,3.36605,0.12884
3592.0,3.6481,3.36561,3.36339,0.12865
3593.0,3.7088,3.36462,3.36250,0.12845
3594.0,3.9504,3.36169,3.35990,0.12826
3595.0,3.6677,3.36421,3.36216,0.12803
3596.0,3.7776,3.36277,3.36081,0.12784
3597.0,4.1454,3.35817,3.35687,0.12761
3598.0,4.2946,3.35589,3.35496,0.12738
3599.0,4.4097,3.35400,3.35336,0.12714
3600.0,4.6326,3.35091,3.35069,0.12689
3601.0,3.9566,3.35776,3.35663,0.12665
3602.0,3.6261,3.36109,3.35939,0.12643
3603.0,3.1902,3.36588,3.36328,0.12625
3604.0,3.3555,3.36384,3.36143,0.12606
3605.0,3.6434,3.36033,3.35837,0.12587
3606.0,4.4137,3.35115,3.35055,0.12563
3607.0,4.2502,3.35243,3.35165,0.12541
3608.0,3.7490,3.35748,3.35600,0.12519
3609.0,3.9654,3.35462,3.35351,0.12497
3610.0,3.5660,3.35871,3.35694,0.12476
3611.0,4.4751,3.34808,3.34781,0.12454
3612.0,4.1010,3.35150,3.35084,0.12430
3613.0,3.8778,3.35354,3.35252,0.12407
3614.0,4.4826,3.34627,3.34626,0.12384
3615.0,4.7830,3.34232,3.34285,0.12360
3616.0,3.3812,3.35728,3.35571,0.12336
3617.0,3.7519,3.35298,3.35184,0.12317
3618.0,4.3400,3.34585,3.34574,0.12294
3619.0,4.3337,3.34518,3.34524,0.12269
3620.0,4.3150,3.34470,3.34485,0.12244
3621.0,4.4592,3.34244,3.34291,0.12220
3622.0,3.9882,3.34718,3.34690,0.12196
3623.0,3.5152,3.35220,3.35102,0.12176
3624.0,3.6498,3.35053,3.34942,0.12157
3625.0,4.0343,3.34570,3.34532,0.12135
3626.0,3.9474,3.34613,3.34568,0.12113
3627.0,3.9875,3.34522,3.34486,0.12091
3628.0,3.5826,3.34919,3.34824,0.12069
3629.0,3.6030,3.34870,3.34768,0.12049
3630.0,3.6131,3.34817,3.34719,0.12029
3631.0,3.2425,3.35228,3.35046,0.12012
3632.0,3.5837,3.34815,3.34689,0.11993
3633.0,4.5171,3.33699,3.33749,0.11971
3634.0,4.4901,3.33633,3.33711,0.11946
3635.0,4.4027,3.33662,3.33737,0.11922
3636.0,4.4111,3.33584,3.33671,0.11898
3637.0,4.3846,3.33555,3.33643,0.11875
3638.0,4.5401,3.33322,3.33440,0.11852
3639.0,4.2591,3.33547,3.33643,0.11827
3640.0,4.0404,3.33749,3.33801,0.11805
3641.0,4.0741,3.33655,3.33717,0.11782
3642.0,3.9632,3.33731,3.33773,0.11760
3643.0,4.0422,3.33587,3.33646,0.11738
3644.0,3.7232,3.33897,3.33902,0.11717
3645.0,4.0272,3.33514,3.33567,0.11696
3646.0,3.6759,3.33859,3.33854,0.11674
3647.0,3.9223,3.33528,3.33570,0.11653
3648.0,4.1028,3.33276,3.33350,0.11632
3649.0,3.2823,3.34144,3.34082,0.11610
3650.0,3.4285,3.33960,3.33907,0.11592
3651.0,3.9902,3.33289,3.33332,0.11572
3652.0,3.3027,3.34009,3.33940,0.11552
3653.0,4.4591,3.32650,3.32790,0.11531
3654.0,4.4678,3.32546,3.32716,0.11507
3655.0,3.7852,3.33232,3.33303,0.11483
3656.0,3.2340,3.33834,3.33787,0.11463
3657.0,3.5443,3.33461,3.33455,0.11445
3658.0,3.6732,3.33277,3.33291,0.11426
3659.0,3.6767,3.33207,3.33236,0.11405
3660.0,4.0464,3.32719,3.32829,0.11383
3661.0,3.9342,3.32779,3.32880,0.11362
3662.0,4.2893,3.32306,3.32481,0.11339
3663.0,4.5580,3.31907,3.32154,0.11314
3664.0,4.4012,3.31985,3.32229,0.11289
3665.0,3.8564,3.32544,3.32689,0.11266
3666.0,3.4420,3.32977,3.33033,0.11245
3667.0,3.7321,3.32615,3.32712,0.11226
3668.0,4.1958,3.32021,3.32213,0.11204
3669.0,4.1898,3.31946,3.32153,0.11180
3670.0,4.1968,3.31864,3.32084,0.11157
3671.0,4.1650,3.31828,3.32050,0.11134
3672.0,3.4313,3.32600,3.32691,0.11112
3673.0,4.1531,3.31726,3.31947,0.11090
3674.0,4.3569,3.31428,3.31692,0.11068
3675.0,4.3971,3.31287,3.31582,0.11043
3676.0,4.7121,3.30854,3.31211,0.11019
3677.0,4.7625,3.30697,3.31086,0.10993
3678.0,3.7655,3.31752,3.31968,0.10970
3679.0,3.5094,3.32001,3.32157,0.10948
3680.0,4.4067,3.30947,3.31249,0.10927
3681.0,4.5424,3.30685,3.31045,0.10902
3682.0,4.0967,3.31104,3.31398,0.10878
3683.0,3.4681,3.31721,3.31921,0.10853
3684.0,3.7848,3.31343,3.31569,0.10832
3685.0,3.9205,3.31147,3.31389,0.10812
3686.0,3.6147,3.31459,3.31632,0.10792
3687.0,3.6744,3.31328,3.31519,0.10771
3688.0,3.8624,3.31072,3.31290,0.10751
3689.0,3.7239,3.31165,3.31365,0.10730
3690.0,4.2847,3.30448,3.30767,0.10708
3691.0,4.9224,3.29598,3.30074,0.10681
3692.0,4.7034,3.29739,3.30199,0.10655
3693.0,4.5014,3.29864,3.30309,0.10629
3694.0,4.3216,3.29982,3.30403,0.10604
3695.0,3.9041,3.30404,3.30734,0.10582
3696.0,3.6955,3.30590,3.30872,0.10560
3697.0,4.0386,3.30163,3.30492,0.10539
3698.0,3.9076,3.30240,3.30553,0.10517
3699.0,3.1999,3.31034,3.31182,0.10498
3700.0,3.6291,3.30507,3.30728,0.10480
3701.0,3.7479,3.30312,3.30562,0.10460
3702.0,4.3366,3.29570,3.29940,0.10438
3703.0,4.1274,3.29711,3.30069,0.10415
3704.0,3.7985,3.30007,3.30314,0.10393
3705.0,3.5929,3.30193,3.30451,0.10372
3706.0,3.3826,3.30390,3.30597,0.10352
3707.0,3.6332,3.30069,3.30311,0.10333
3708.0,4.5693,3.28894,3.29347,0.10310
3709.0,4.3295,3.29043,3.29490,0.10285
3710.0,4.0682,3.29257,3.29663,0.10261
3711.0,4.9728,3.28130,3.28720,0.10237
3712.0,4.4691,3.28580,3.29109,0.10210
3713.0,4.8884,3.28005,3.28623,0.10184
3714.0,4.1889,3.28698,3.29202,0.10159
3715.0,4.3417,3.28460,3.28983,0.10135
3716.0,4.1656,3.28604,3.29081,0.10112
3717.0,3.9016,3.28833,3.29261,0.10089
3718.0,3.8155,3.28884,3.29281,0.10068
3719.0,3.2260,3.29515,3.29783,0.10047
3720.0,3.7733,3.28840,3.29207,0.10027
3721.0,3.4787,3.29107,3.29423,0.10006
3722.0,3.5869,3.28937,3.29263,0.09986
3723.0,4.1796,3.28195,3.28638,0.09965
3724.0,3.7422,3.28625,3.28990,0.09943
3725.0,3.8254,3.28484,3.28855,0.09924
3726.0,3.4297,3.28890,3.29176,0.09904
3727.0,3.7562,3.28451,3.28806,0.09884
3728.0,3.7776,3.28342,3.28718,0.09862
3729.0,3.6641,3.28406,3.28762,0.09841
3730.0,3.7177,3.28278,3.28647,0.09821
3731.0,4.1629,3.27687,3.28155,0.09799
3732.0,4.0446,3.27715,3.28187,0.09775
3733.0,4.4535,3.27163,3.27722,0.09753
3734.0,4.7446,3.26705,3.27354,0.09727
3735.0,4.4745,3.26905,3.27521,0.09702
3736.0,3.9820,3.27388,3.27908,0.09678
3737.0,4.4198,3.26808,3.27414,0.09654
3738.0,3.9711,3.27268,3.27772,0.09632
3739.0,3.6083,3.27626,3.28050,0.09611
3740.0,3.1574,3.28130,3.28427,0.09592
3741.0,3.9284,3.27169,3.27631,0.09572
3742.0,4.0477,3.26932,3.27441,0.09549
3743.0,3.2856,3.27777,3.28107,0.09529
3744.0,3.9770,3.26932,3.27394,0.09510
3745.0,3.8942,3.26898,3.27388,0.09485
3746.0,3.8897,3.26852,3.27327,0.09465
3747.0,3.9415,3.26737,3.27214,0.09444
3748.0,3.4329,3.27272,3.27638,0.09424
3749.0,4.2856,3.26217,3.26761,0.09403
3750.0,4.7099,3.25594,3.26266,0.09378
3751.0,3.8517,3.26479,3.26997,0.09354
3752.0,3.7431,3.26552,3.27032,0.09333
3753.0,3.3241,3.27000,3.27371,0.09313
3754.0,3.6573,3.26552,3.26991,0.09293
3755.0,3.2129,3.27012,3.27351,0.09272
3756.0,3.7339,3.26363,3.26799,0.09253
3757.0,4.2189,3.25725,3.26271,0.09233
3758.0,3.8703,3.26042,3.26531,0.09211
3759.0,3.8045,3.26049,3.26525,0.09190
3760.0,4.0491,3.25675,3.26218,0.09168
3761.0,3.5608,3.26173,3.26612,0.09147
3762.0,3.8356,3.25790,3.26284,0.09126
3763.0,4.0236,3.25489,3.26033,0.09105
3764.0,3.6222,3.25873,3.26340,0.09082
3765.0,3.5084,3.25964,3.26389,0.09063
3766.0,3.9738,3.25336,3.25872,0.09041
3767.0,3.5702,3.25754,3.26194,0.09021
3768.0,4.0158,3.25171,3.25705,0.09001
3769.0,3.9461,3.25142,3.25689,0.08978
3770.0,4.7348,3.24136,3.24857,0.08955
3771.0,4.5560,3.24201,3.24928,0.08929
3772.0,4.5805,3.24054,3.24807,0.08903
3773.0,4.1179,3.24496,3.25159,0.08878
3774.0,3.3895,3.25308,3.25784,0.08857
3775.0,3.6167,3.25007,3.25508,0.08837
3776.0,3.8684,3.24675,3.25211,0.08818
3777.0,4.0720,3.24345,3.24942,0.08796
3778.0,3.9462,3.24406,3.24986,0.08774
3779.0,3.5256,3.24840,3.25319,0.08753
3780.0,3.8717,3.24379,3.24925,0.08732
3781.0,3.9317,3.24208,3.24789,0.08710
3782.0,3.8215,3.24248,3.24816,0.08687
3783.0,3.9853,3.23970,3.24580,0.08664
3784.0,4.3182,3.23477,3.24177,0.08640
3785.0,4.1386,3.23565,3.24253,0.08615
3786.0,4.1018,3.23532,3.24207,0.08591
3787.0,4.5386,3.22922,3.23702,0.08566
3788.0,4.3431,3.23038,3.23794,0.08541
3789.0,4.2304,3.23085,3.23815,0.08516
3790.0,4.4093,3.22787,3.23559,0.08492
3791.0,4.9379,3.22061,3.22959,0.08466
3792.0,5.0841,3.21761,3.22714,0.08438
3793.0,4.0951,3.22806,3.23560,0.08411
3794.0,3.9369,3.22963,3.23643,0.08390
3795.0,3.6275,3.23270,3.23866,0.08368
3796.0,3.3427,3.23590,3.24083,0.08348
3797.0,3.1386,3.23836,3.24237,0.08332
3798.0,3.8902,3.22872,3.23459,0.08311
3799.0,3.4353,3.23325,3.23821,0.08289
3800.0,3.9960,3.22645,3.23236,0.08271
3801.0,4.3628,3.22096,3.22807,0.08248
3802.0,4.3493,3.21981,3.22727,0.08223
3803.0,3.7844,3.22521,3.23171,0.08197
3804.0,3.6727,3.22633,3.23215,0.08177
3805.0,3.7972,3.22435,3.23032,0.08156
3806.0,3.6366,3.22558,3.23118,0.08135
3807.0,3.6670,3.22468,3.23026,0.08114
3808.0,3.3229,3.22840,3.23299,0.08096
3809.0,3.4938,3.22595,3.23082,0.08077
3810.0,4.0361,3.21873,3.22499,0.08056
3811.0,4.6802,3.21013,3.21804,0.08033
3812.0,4.8531,3.20687,3.21547,0.08007
