t,i,v,soc,x_surf,y_surf,T
872.0,0.00,4.065357,0.833333,0.758403,0.366078,25.418
873.0,0.00,4.065367,0.833333,0.758403,0.366070,25.416
874.0,0.00,4.065378,0.833333,0.758403,0.366063,25.414
875.0,0.00,4.065388,0.833333,0.758403,0.366055,25.413
876.0,0.00,4.065398,0.833333,0.758403,0.366048,25.411
877.0,0.00,4.065408,0.833333,0.758403,0.366040,25.409
878.0,0.00,4.065417,0.833333,0.758403,0.366033,25.407
879.0,0.00,4.065427,0.833333,0.758403,0.366026,25.405
880.0,0.00,4.065436,0.833333,0.758403,0.366019,25.403
881.0,0.00,4.065446,0.833333,0.758403,0.366011,25.401
882.0,0.00,4.065455,0.833333,0.758403,0.366005,25.399
883.0,0.00,4.065464,0.833333,0.758403,0.365998,25.397
884.0,0.00,4.065473,0.833333,0.758403,0.365991,25.395
885.0,0.00,4.065482,0.833333,0.758403,0.365984,25.393
886.0,0.00,4.065491,0.833333,0.758403,0.365978,25.391
887.0,0.00,4.065500,0.833333,0.758403,0.365971,25.390
888.0,0.00,4.065509,0.833333,0.758403,0.365965,25.388
889.0,0.00,4.065517,0.833333,0.758403,0.365958,25.386
890.0,0.00,4.065525,0.833333,0.758403,0.365952,25.384
891.0,0.00,4.065534,0.833333,0.758403,0.365946,25.382
892.0,0.00,4.065542,0.833333,0.758403,0.365940,25.380
893.0,0.00,4.065550,0.833333,0.758403,0.365933,25.379
894.0,0.00,4.065558,0.833333,0.758403,0.365927,25.377
895.0,0.00,4.065566,0.833333,0.758403,0.365922,25.375
896.0,0.00,4.065574,0.833333,0.758403,0.365916,25.373
897.0,0.00,4.065582,0.833333,0.758403,0.365910,25.371
898.0,0.00,4.065589,0.833333,0.758403,0.365904,25.370
899.0,0.00,4.065597,0.833333,0.758403,0.365899,25.368
900.0,20.00,3.879159,0.833333,0.758403,0.365893,25.366
901.0,20.00,3.873640,0.832222,0.752157,0.378757,25.423
902.0,20.00,3.868853,0.831111,0.749498,0.382085,25.481
903.0,20.00,3.864640,0.830000,0.747352,0.384978,25.539
904.0,20.00,3.860863,0.828889,0.745477,0.387559,25.599
905.0,20.00,3.857428,0.827778,0.743776,0.389908,25.658
906.0,20.00,3.854266,0.826667,0.742198,0.392077,25.718
907.0,20.00,3.851327,0.825556,0.740713,0.394103,25.779
908.0,20.00,3.848578,0.824444,0.739300,0.396010,25.840
909.0,20.00,3.845990,0.823333,0.737947,0.397820,25.900
910.0,20.00,3.843542,0.822222,0.736642,0.399546,25.962
911.0,20.00,3.841218,0.821111,0.735379,0.401199,26.023
912.0,20.00,3.839005,0.820000,0.734150,0.402789,26.084
913.0,20.00,3.836890,0.818889,0.732953,0.404323,26.146
914.0,20.00,3.834865,0.817778,0.731782,0.405807,26.207
915.0,20.00,3.832921,0.816667,0.730634,0.407246,26.269
916.0,20.00,3.831052,0.815556,0.729507,0.408644,26.330
917.0,20.00,3.829252,0.814444,0.728399,0.410005,26.391
918.0,20.00,3.827516,0.813333,0.727308,0.411332,26.453
919.0,20.00,3.825838,0.812222,0.726231,0.412627,26.514
920.0,20.00,3.824215,0.811111,0.725168,0.413894,26.575
921.0,20.00,3.822643,0.810000,0.724118,0.415133,26.636
922.0,20.00,3.821119,0.808889,0.723078,0.416347,26.697
923.0,20.00,3.819640,0.807778,0.722049,0.417538,26.758
924.0,20.00,3.818203,0.806667,0.721028,0.418707,26.819
925.0,20.00,3.816806,0.805556,0.720017,0.419855,26.879
926.0,20.00,3.815446,0.804444,0.719012,0.420984,26.940
927.0,20.00,3.814121,0.803333,0.718015,0.422095,27.000
928.0,20.00,3.812830,0.802222,0.717024,0.423188,27.060
929.0,20.00,3.811570,0.801111,0.716039,0.424265,27.119
930.0,20.00,3.810340,0.800000,0.715060,0.425326,27.179
931.0,20.00,3.809138,0.798889,0.714085,0.426373,27.238
932.0,20.00,3.807964,0.797778,0.713115,0.427406,27.297
933.0,20.00,3.806815,0.796667,0.712149,0.428425,27.356
934.0,20.00,3.805690,0.795556,0.711187,0.429431,27.415
935.0,20.00,3.804588,0.794444,0.710228,0.430425,27.473
936.0,20.00,3.803508,0.793333,0.709273,0.431408,27.531
937.0,20.00,3.802449,0.792222,0.708320,0.432379,27.589
938.0,20.00,3.801411,0.791111,0.707370,0.433340,27.646
939.0,20.00,3.800391,0.790000,0.706423,0.434290,27.704
940.0,20.00,3.799389,0.788889,0.705477,0.435230,27.761
941.0,20.00,3.798405,0.787778,0.704534,0.436161,27.817
942.0,20.00,3.797437,0.786667,0.703592,0.437083,27.874
943.0,20.00,3.796485,0.785556,0.702653,0.437996,27.930
944.0,20.00,3.795547,0.784444,0.701714,0.438901,27.986
945.0,20.00,3.794624,0.783333,0.700777,0.439797,28.042
946.0,20.00,3.793715,0.782222,0.699842,0.440686,28.097
947.0,20.00,3.792819,0.781111,0.698907,0.441567,28.152
948.0,20.00,3.791935,0.780000,0.697973,0.442441,28.207
949.0,20.00,3.791063,0.778889,0.697041,0.443307,28.261
950.0,20.00,3.790203,0.777778,0.696109,0.444167,28.315
951.0,20.00,3.789353,0.776667,0.695178,0.445020,28.369
952.0,20.00,3.788513,0.775556,0.694247,0.445867,28.422
953.0,20.00,3.787683,0.774444,0.693317,0.446708,28.476
954.0,20.00,3.786862,0.773333,0.692388,0.447542,28.528
955.0,20.00,3.786050,0.772222,0.691459,0.448371,28.581
956.0,20.00,3.785247,0.771111,0.690530,0.449194,28.633
957.0,20.00,3.784451,0.770000,0.689602,0.450012,28.685
958.0,20.00,3.783663,0.768889,0.688674,0.450824,28.737
959.0,20.00,3.782882,0.767778,0.687746,0.451631,28.788
960.0,0.00,3.946706,0.766667,0.686819,0.452434,28.839
961.0,0.00,3.950835,0.766667,0.691709,0.441572,28.821
962.0,0.00,3.954077,0.766667,0.693295,0.439142,28.803
963.0,0.00,3.956748,0.766667,0.694399,0.437161,28.785
964.0,0.00,3.959024,0.766667,0.695249,0.435489,28.767
965.0,0.00,3.961012,0.766667,0.695938,0.434041,28.749
966.0,0.00,3.962780,0.766667,0.696514,0.432762,28.731
967.0,0.00,3.964374,0.766667,0.697004,0.431617,28.713
968.0,0.00,3.965828,0.766667,0.697428,0.430579,28.696
969.0,0.00,3.967165,0.766667,0.697799,0.429630,28.678
970.0,0.00,3.968402,0.766667,0.698125,0.428756,28.661
971.0,0.00,3.969555,0.766667,0.698415,0.427945,28.643
972.0,0.00,3.970633,0.766667,0.698673,0.427191,28.626
973.0,0.00,3.971646,0.766667,0.698904,0.426485,28.609
974.0,0.00,3.972601,0.766667,0.699112,0.425822,28.592
975.0,0.00,3.973505,0.766667,0.699298,0.425197,28.575
976.0,0.00,3.974361,0.766667,0.699467,0.424607,28.558
977.0,0.00,3.975175,0.766667,0.699620,0.424047,28.541
978.0,0.00,3.975951,0.766667,0.699759,0.423516,28.524
979.0,0.00,3.976691,0.766667,0.699884,0.423011,28.507
980.0,0.00,3.977399,0.766667,0.699999,0.422529,28.490
981.0,0.00,3.978076,0.766667,0.700102,0.422069,28.474
982.0,0.00,3.978726,0.766667,0.700197,0.421629,28.457
983.0,0.00,3.979350,0.766667,0.700283,0.421207,28.441
984.0,0.00,3.979950,0.766667,0.700362,0.420802,28.425
985.0,0.00,3.980527,0.766667,0.700434,0.420414,28.408
986.0,0.00,3.981084,0.766667,0.700499,0.420041,28.392
987.0,0.00,3.981620,0.766667,0.700559,0.419681,28.376
988.0,0.00,3.982138,0.766667,0.700614,0.419335,28.360
989.0,0.00,3.982639,0.766667,0.700664,0.419001,28.344
990.0,0.00,3.983123,0.766667,0.700709,0.418678,28.328
991.0,0.00,3.983591,0.766667,0.700751,0.418367,28.312
992.0,0.00,3.984044,0.766667,0.700789,0.418066,28.297
993.0,0.00,3.984484,0.766667,0.700824,0.417775,28.281
994.0,0.00,3.984910,0.766667,0.700856,0.417492,28.265
995.0,0.00,3.985323,0.766667,0.700885,0.417219,28.250
996.0,0.00,3.985725,0.766667,0.700912,0.416954,28.234
997.0,0.00,3.986115,0.766667,0.700937,0.416697,28.219
998.0,0.00,3.986493,0.766667,0.700959,0.416448,28.204
999.0,0.00,3.986862,0.766667,0.700980,0.416206,28.188
1000.0,0.00,3.987220,0.766667,0.700998,0.415971,28.173
1001.0,0.00,3.987569,0.766667,0.701016,0.415742,28.158
1002.0,0.00,3.987909,0.766667,0.701031,0.415520,28.143
1003.0,0.00,3.988239,0.766667,0.701046,0.415303,28.128
1004.0,0.00,3.988562,0.766667,0.701059,0.415093,28.113
1005.0,0.00,3.988876,0.766667,0.701071,0.414888,28.099
1006.0,0.00,3.989182,0.766667,0.701082,0.414688,28.084
1007.0,0.00,3.989481,0.766667,0.701092,0.414493,28.069
1008.0,0.00,3.989773,0.766667,0.701102,0.414304,28.055
1009.0,0.00,3.990058,0.766667,0.701110,0.414119,28.040
1010.0,0.00,3.990336,0.766667,0.701118,0.413938,28.026
1011.0,0.00,3.990607,0.766667,0.701125,0.413762,28.011
1012.0,0.00,3.990873,0.766667,0.701132,0.413590,27.997
1013.0,0.00,3.991132,0.766667,0.701138,0.413422,27.983
1014.0,0.00,3.991385,0.766667,0.701143,0.413258,27.969
1015.0,0.00,3.991633,0.766667,0.701148,0.413098,27.954
1016.0,0.00,3.991876,0.766667,0.701153,0.412941,27.940
1017.0,0.00,3.992113,0.766667,0.701157,0.412788,27.926
1018.0,0.00,3.992345,0.766667,0.701161,0.412639,27.913
1019.0,0.00,3.992572,0.766667,0.701164,0.412492,27.899
1020.0,0.00,3.992795,0.766667,0.701168,0.412349,27.885
1021.0,0.00,3.993012,0.766667,0.701171,0.412209,27.871
1022.0,0.00,3.993226,0.766667,0.701173,0.412072,27.858
1023.0,0.00,3.993435,0.766667,0.701176,0.411937,27.844
1024.0,0.00,3.993639,0.766667,0.701178,0.411806,27.831
1025.0,0.00,3.993840,0.766667,0.701180,0.411677,27.817
1026.0,0.00,3.994037,0.766667,0.701182,0.411551,27.804
1027.0,0.00,3.994229,0.766667,0.701184,0.411428,27.790
1028.0,0.00,3.994418,0.766667,0.701186,0.411307,27.777
1029.0,0.00,3.994604,0.766667,0.701187,0.411188,27.764
1030.0,0.00,3.994785,0.766667,0.701189,0.411072,27.751
1031.0,0.00,3.994964,0.766667,0.701190,0.410958,27.738
1032.0,0.00,3.995139,0.766667,0.701191,0.410846,27.725
1033.0,0.00,3.995310,0.766667,0.701192,0.410736,27.712
1034.0,0.00,3.995479,0.766667,0.701193,0.410629,27.699
1035.0,0.00,3.995644,0.766667,0.701194,0.410523,27.686
1036.0,0.00,3.995807,0.766667,0.701195,0.410420,27.673
1037.0,0.00,3.995966,0.766667,0.701195,0.410318,27.661
1038.0,0.00,3.996123,0.766667,0.701196,0.410219,27.648
1039.0,0.00,3.996276,0.766667,0.701197,0.410121,27.635
1040.0,0.00,3.996427,0.766667,0.701197,0.410025,27.623
1041.0,0.00,3.996576,0.766667,0.701198,0.409930,27.610
1042.0,0.00,3.996721,0.766667,0.701198,0.409838,27.598
1043.0,0.00,3.996865,0.766667,0.701199,0.409747,27.586
1044.0,0.00,3.997005,0.766667,0.701199,0.409657,27.573
1045.0,0.00,3.997144,0.766667,0.701200,0.409570,27.561
1046.0,0.00,3.997280,0.766667,0.701200,0.409483,27.549
1047.0,0.00,3.997413,0.766667,0.701200,0.409399,27.537
1048.0,0.00,3.997545,0.766667,0.701200,0.409315,27.525
1049.0,0.00,3.997674,0.766667,0.701201,0.409234,27.513
1050.0,0.00,3.997801,0.766667,0.701201,0.409153,27.501
1051.0,0.00,3.997926,0.766667,0.701201,0.409074,27.489
1052.0,0.00,3.998048,0.766667,0.701201,0.408996,27.477
1053.0,0.00,3.998169,0.766667,0.701202,0.408920,27.465
1054.0,0.00,3.998288,0.766667,0.701202,0.408845,27.454
1055.0,0.00,3.998405,0.766667,0.701202,0.408771,27.442
1056.0,0.00,3.998520,0.766667,0.701202,0.408698,27.430
1057.0,0.00,3.998633,0.766667,0.701202,0.408627,27.419
1058.0,0.00,3.998744,0.766667,0.701202,0.408557,27.407
1059.0,0.00,3.998854,0.766667,0.701202,0.408487,27.396
1060.0,0.00,3.998962,0.766667,0.701203,0.408419,27.384
1061.0,0.00,3.999068,0.766667,0.701203,0.408352,27.373
1062.0,0.00,3.999172,0.766667,0.701203,0.408287,27.362
1063.0,0.00,3.999275,0.766667,0.701203,0.408222,27.351
1064.0,0.00,3.999376,0.766667,0.701203,0.408158,27.339
1065.0,0.00,3.999476,0.766667,0.701203,0.408095,27.328
1066.0,0.00,3.999574,0.766667,0.701203,0.408034,27.317
1067.0,0.00,3.999670,0.766667,0.701203,0.407973,27.306
1068.0,0.00,3.999765,0.766667,0.701203,0.407913,27.295
1069.0,0.00,3.999859,0.766667,0.701203,0.407854,27.284
1070.0,0.00,3.999951,0.766667,0.701203,0.407796,27.274
1071.0,0.00,4.000042,0.766667,0.701203,0.407739,27.263
1072.0,0.00,4.000131,0.766667,0.701203,0.407683,27.252
1073.0,0.00,4.000219,0.766667,0.701203,0.407627,27.241
1074.0,0.00,4.000306,0.766667,0.701203,0.407573,27.231
1075.0,0.00,4.000392,0.766667,0.701203,0.407519,27.220
1076.0,0.00,4.000476,0.766667,0.701203,0.407466,27.210
1077.0,0.00,4.000559,0.766667,0.701203,0.407414,27.199
1078.0,0.00,4.000640,0.766667,0.701203,0.407363,27.189
1079.0,0.00,4.000721,0.766667,0.701204,0.407313,27.178
1080.0,0.00,4.000800,0.766667,0.701204,0.407263,27.168
1081.0,0.00,4.000878,0.766667,0.701204,0.407214,27.158
1082.0,0.00,4.000955,0.766667,0.701204,0.407166,27.147
1083.0,0.00,4.001031,0.766667,0.701204,0.407118,27.137
1084.0,0.00,4.001106,0.766667,0.701204,0.407071,27.127
1085.0,0.00,4.001180,0.766667,0.701204,0.407025,27.117
1086.0,0.00,4.001252,0.766667,0.701204,0.406980,27.107
1087.0,0.00,4.001324,0.766667,0.701204,0.406935,27.097
1088.0,0.00,4.001395,0.766667,0.701204,0.406891,27.087
1089.0,0.00,4.001464,0.766667,0.701204,0.406847,27.077
1090.0,0.00,4.001533,0.766667,0.701204,0.406804,27.067
1091.0,0.00,4.001600,0.766667,0.701204,0.406762,27.057
1092.0,0.00,4.001667,0.766667,0.701204,0.406720,27.047
1093.0,0.00,4.001733,0.766667,0.701204,0.406679,27.038
1094.0,0.00,4.001797,0.766667,0.701204,0.406639,27.028
1095.0,0.00,4.001861,0.766667,0.701204,0.406599,27.018
1096.0,0.00,4.001924,0.766667,0.701204,0.406559,27.009
1097.0,0.00,4.001986,0.766667,0.701204,0.406521,26.999
1098.0,0.00,4.002048,0.766667,0.701204,0.406483,26.990
1099.0,0.00,4.002108,0.766667,0.701204,0.406445,26.980
1100.0,0.00,4.002167,0.766667,0.701204,0.406408,26.971
1101.0,0.00,4.002226,0.766667,0.701204,0.406371,26.961
1102.0,0.00,4.002284,0.766667,0.701204,0.406335,26.952
1103.0,0.00,4.002341,0.766667,0.701204,0.406299,26.943
1104.0,0.00,4.002397,0.766667,0.701204,0.406264,26.934
1105.0,0.00,4.002453,0.766667,0.701204,0.406230,26.924
1106.0,0.00,4.002508,0.766667,0.701204,0.406196,26.915
1107.0,0.00,4.002562,0.766667,0.701204,0.406162,26.906
1108.0,0.00,4.002615,0.766667,0.701204,0.406129,26.897
1109.0,0.00,4.002667,0.766667,0.701204,0.406096,26.888
1110.0,0.00,4.002719,0.766667,0.701204,0.406064,26.879
1111.0,0.00,4.002770,0.766667,0.701204,0.406032,26.870
1112.0,0.00,4.002821,0.766667,0.701204,0.406001,26.861
1113.0,0.00,4.002870,0.766667,0.701204,0.405970,26.853
1114.0,0.00,4.002919,0.766667,0.701204,0.405939,26.844
1115.0,0.00,4.002968,0.766667,0.701204,0.405909,26.835
1116.0,0.00,4.003016,0.766667,0.701204,0.405879,26.826
1117.0,0.00,4.003063,0.766667,0.701204,0.405850,26.818
1118.0,0.00,4.003109,0.766667,0.701204,0.405821,26.809
1119.0,0.00,4.003155,0.766667,0.701204,0.405793,26.800
1120.0,0.00,4.003200,0.766667,0.701204,0.405765,26.792
1121.0,0.00,4.003245,0.766667,0.701204,0.405737,26.783
1122.0,0.00,4.003289,0.766667,0.701204,0.405710,26.775
1123.0,0.00,4.003332,0.766667,0.701204,0.405683,26.766
1124.0,0.00,4.003375,0.766667,0.701204,0.405656,26.758
1125.0,0.00,4.003417,0.766667,0.701204,0.405630,26.750
1126.0,0.00,4.003459,0.766667,0.701204,0.405604,26.741
1127.0,0.00,4.003500,0.766667,0.701204,0.405578,26.733
1128.0,0.00,4.003541,0.766667,0.701204,0.405553,26.725
1129.0,0.00,4.003581,0.766667,0.701204,0.405528,26.717
1130.0,0.00,4.003620,0.766667,0.701204,0.405504,26.708
1131.0,0.00,4.003659,0.766667,0.701204,0.405480,26.700
1132.0,0.00,4.003698,0.766667,0.701204,0.405456,26.692
1133.0,0.00,4.003736,0.766667,0.701204,0.405432,26.684
1134.0,0.00,4.003773,0.766667,0.701204,0.405409,26.676
1135.0,0.00,4.003811,0.766667,0.701204,0.405386,26.668
1136.0,0.00,4.003847,0.766667,0.701204,0.405363,26.660
1137.0,0.00,4.003883,0.766667,0.701204,0.405341,26.652
1138.0,0.00,4.003919,0.766667,0.701204,0.405319,26.645
1139.0,0.00,4.003954,0.766667,0.701204,0.405297,26.637
1140.0,0.00,4.003988,0.766667,0.701204,0.405276,26.629
1141.0,0.00,4.004023,0.766667,0.701204,0.405255,26.621
1142.0,0.00,4.004056,0.766667,0.701204,0.405234,26.614
1143.0,0.00,4.004090,0.766667,0.701204,0.405213,26.606
1144.0,0.00,4.004123,0.766667,0.701204,0.405193,26.598
1145.0,0.00,4.004155,0.766667,0.701204,0.405173,26.591
1146.0,0.00,4.004187,0.766667,0.701204,0.405153,26.583
1147.0,0.00,4.004219,0.766667,0.701204,0.405133,26.576
1148.0,0.00,4.004250,0.766667,0.701204,0.405114,26.568
1149.0,0.00,4.004281,0.766667,0.701204,0.405095,26.561
1150.0,0.00,4.004311,0.766667,0.701204,0.405076,26.553
1151.0,0.00,4.004341,0.766667,0.701204,0.405058,26.546
1152.0,0.00,4.004371,0.766667,0.701204,0.405039,26.538
1153.0,0.00,4.004400,0.766667,0.701204,0.405021,26.531
1154.0,0.00,4.004429,0.766667,0.701204,0.405004,26.524
1155.0,0.00,4.004457,0.766667,0.701204,0.404986,26.517
1156.0,0.00,4.004486,0.766667,0.701204,0.404969,26.509
1157.0,0.00,4.004513,0.766667,0.701204,0.404951,26.502
1158.0,0.00,4.004541,0.766667,0.701204,0.404935,26.495
1159.0,0.00,4.004568,0.766667,0.701204,0.404918,26.488
1160.0,0.00,4.004595,0.766667,0.701204,0.404901,26.481
1161.0,0.00,4.004621,0.766667,0.701204,0.404885,26.474
1162.0,0.00,4.004647,0.766667,0.701204,0.404869,26.467
1163.0,0.00,4.004673,0.766667,0.701204,0.404853,26.460
1164.0,0.00,4.004698,0.766667,0.701204,0.404838,26.453
1165.0,0.00,4.004723,0.766667,0.701204,0.404822,26.446
1166.0,0.00,4.004748,0.766667,0.701204,0.404807,26.439
1167.0,0.00,4.004772,0.766667,0.701204,0.404792,26.432
1168.0,0.00,4.004796,0.766667,0.701204,0.404777,26.426
1169.0,0.00,4.004820,0.766667,0.701204,0.404762,26.419
1170.0,0.00,4.004844,0.766667,0.701204,0.404748,26.412
1171.0,0.00,4.004867,0.766667,0.701204,0.404734,26.405
1172.0,0.00,4.004890,0.766667,0.701204,0.404720,26.399
1173.0,0.00,4.004912,0.766667,0.701204,0.404706,26.392
1174.0,0.00,4.004935,0.766667,0.701204,0.404692,26.385
1175.0,0.00,4.004957,0.766667,0.701204,0.404678,26.379
1176.0,0.00,4.004979,0.766667,0.701204,0.404665,26.372
1177.0,0.00,4.005000,0.766667,0.701204,0.404652,26.366
1178.0,0.00,4.005021,0.766667,0.701204,0.404639,26.359
1179.0,0.00,4.005042,0.766667,0.701204,0.404626,26.353
1180.0,0.00,4.005063,0.766667,0.701204,0.404613,26.346
1181.0,0.00,4.005083,0.766667,0.701204,0.404601,26.340
1182.0,0.00,4.005104,0.766667,0.701204,0.404588,26.334
1183.0,0.00,4.005123,0.766667,0.701204,0.404576,26.327
1184.0,0.00,4.005143,0.766667,0.701204,0.404564,26.321
1185.0,0.00,4.005163,0.766667,0.701204,0.404552,26.315
1186.0,0.00,4.005182,0.766667,0.701204,0.404540,26.308
1187.0,0.00,4.005201,0.766667,0.701204,0.404529,26.302
1188.0,0.00,4.005219,0.766667,0.701204,0.404517,26.296
1189.0,0.00,4.005238,0.766667,0.701204,0.404506,26.290
1190.0,0.00,4.005256,0.766667,0.701204,0.404495,26.284
1191.0,0.00,4.005274,0.766667,0.701204,0.404483,26.278
1192.0,0.00,4.005292,0.766667,0.701204,0.404473,26.272
1193.0,0.00,4.005309,0.766667,0.701204,0.404462,26.266
1194.0,0.00,4.005327,0.766667,0.701204,0.404451,26.260
1195.0,0.00,4.005344,0.766667,0.701204,0.404441,26.254
1196.0,0.00,4.005361,0.766667,0.701204,0.404430,26.248
1197.0,0.00,4.005377,0.766667,0.701204,0.404420,26.242
1198.0,0.00,4.005394,0.766667,0.701204,0.404410,26.236
1199.0,0.00,4.005410,0.766667,0.701204,0.404400,26.230
1200.0,0.00,4.005426,0.766667,0.701204,0.404390,26.224
1201.0,0.00,4.005442,0.766667,0.701204,0.404380,26.218
1202.0,0.00,4.005458,0.766667,0.701204,0.404371,26.212
1203.0,0.00,4.005473,0.766667,0.701204,0.404361,26.207
1204.0,0.00,4.005489,0.766667,0.701204,0.404352,26.201
1205.0,0.00,4.005504,0.766667,0.701204,0.404343,26.195
1206.0,0.00,4.005519,0.766667,0.701204,0.404334,26.190
1207.0,0.00,4.005533,0.766667,0.701204,0.404325,26.184
1208.0,0.00,4.005548,0.766667,0.701204,0.404316,26.178
1209.0,0.00,4.005562,0.766667,0.701204,0.404307,26.173
1210.0,0.00,4.005577,0.766667,0.701204,0.404298,26.167
1211.0,0.00,4.005591,0.766667,0.701204,0.404290,26.162
1212.0,0.00,4.005604,0.766667,0.701204,0.404281,26.156
1213.0,0.00,4.005618,0.766667,0.701204,0.404273,26.151
1214.0,0.00,4.005632,0.766667,0.701204,0.404265,26.145
1215.0,0.00,4.005645,0.766667,0.701204,0.404257,26.140
1216.0,0.00,4.005658,0.766667,0.701204,0.404249,26.134
1217.0,0.00,4.005671,0.766667,0.701204,0.404241,26.129
1218.0,0.00,4.005684,0.766667,0.701204,0.404233,26.123
1219.0,0.00,4.005697,0.766667,0.701204,0.404225,26.118
1220.0,0.00,4.005709,0.766667,0.701204,0.404217,26.113
1221.0,0.00,4.005722,0.766667,0.701204,0.404210,26.108
1222.0,0.00,4.005734,0.766667,0.701204,0.404202,26.102
1223.0,0.00,4.005746,0.766667,0.701204,0.404195,26.097
1224.0,0.00,4.005758,0.766667,0.701204,0.404188,26.092
1225.0,0.00,4.005770,0.766667,0.701204,0.404181,26.087
1226.0,0.00,4.005781,0.766667,0.701204,0.404174,26.081
1227.0,0.00,4.005793,0.766667,0.701204,0.404167,26.076
1228.0,0.00,4.005804,0.766667,0.701204,0.404160,26.071
1229.0,0.00,4.005815,0.766667,0.701204,0.404153,26.066
1230.0,0.00,4.005826,0.766667,0.701204,0.404146,26.061
1231.0,0.00,4.005837,0.766667,0.701204,0.404139,26.056
1232.0,0.00,4.005848,0.766667,0.701204,0.404133,26.051
1233.0,0.00,4.005859,0.766667,0.701204,0.404126,26.046
1234.0,0.00,4.005869,0.766667,0.701204,0.404120,26.041
1235.0,0.00,4.005880,0.766667,0.701204,0.404114,26.036
1236.0,0.00,4.005890,0.766667,0.701204,0.404107,26.031
1237.0,0.00,4.005900,0.766667,0.701204,0.404101,26.026
1238.0,0.00,4.005910,0.766667,0.701204,0.404095,26.021
1239.0,0.00,4.005920,0.766667,0.701204,0.404089,26.017
1240.0,0.00,4.005930,0.766667,0.701204,0.404083,26.012
1241.0,0.00,4.005940,0.766667,0.701204,0.404077,26.007
1242.0,0.00,4.005949,0.766667,0.701204,0.404072,26.002
1243.0,0.00,4.005959,0.766667,0.701204,0.404066,25.997
1244.0,0.00,4.005968,0.766667,0.701204,0.404060,25.993
1245.0,0.00,4.005977,0.766667,0.701204,0.404055,25.988
1246.0,0.00,4.005986,0.766667,0.701204,0.404049,25.983
1247.0,0.00,4.005995,0.766667,0.701204,0.404044,25.979
1248.0,0.00,4.006004,0.766667,0.701204,0.404038,25.974
1249.0,0.00,4.006013,0.766667,0.701204,0.404033,25.969
1250.0,0.00,4.006022,0.766667,0.701204,0.404028,25.965
1251.0,0.00,4.006030,0.766667,0.701204,0.404023,25.960
1252.0,0.00,4.006039,0.766667,0.701204,0.404017,25.956
1253.0,0.00,4.006047,0.766667,0.701204,0.404012,25.951
1254.0,0.00,4.006055,0.766667,0.701204,0.404007,25.946
1255.0,0.00,4.006063,0.766667,0.701204,0.404002,25.942
1256.0,0.00,4.006071,0.766667,0.701204,0.403998,25.937
1257.0,0.00,4.006079,0.766667,0.701204,0.403993,25.933
1258.0,0.00,4.006087,0.766667,0.701204,0.403988,25.929
1259.0,0.00,4.006095,0.766667,0.701204,0.403983,25.924
1260.0,0.00,4.006103,0.766667,0.701204,0.403979,25.920
1261.0,0.00,4.006110,0.766667,0.701204,0.403974,25.915
1262.0,0.00,4.006118,0.766667,0.701204,0.403970,25.911
1263.0,0.00,4.006125,0.766667,0.701204,0.403965,25.907
1264.0,0.00,4.006132,0.766667,0.701204,0.403961,25.902
1265.0,0.00,4.006140,0.766667,0.701204,0.403956,25.898
1266.0,0.00,4.006147,0.766667,0.701204,0.403952,25.894
1267.0,0.00,4.006154,0.766667,0.701204,0.403948,25.890
1268.0,0.00,4.006161,0.766667,0.701204,0.403944,25.885
1269.0,0.00,4.006168,0.766667,0.701204,0.403940,25.881
1270.0,0.00,4.006174,0.766667,0.701204,0.403935,25.877
1271.0,0.00,4.006181,0.766667,0.701204,0.403931,25.873
1272.0,0.00,4.006188,0.766667,0.701204,0.403927,25.869
1273.0,0.00,4.006194,0.766667,0.701204,0.403923,25.865
1274.0,0.00,4.006201,0.766667,0.701204,0.403920,25.860
1275.0,0.00,4.006207,0.766667,0.701204,0.403916,25.856
1276.0,0.00,4.006213,0.766667,0.701204,0.403912,25.852
1277.0,0.00,4.006220,0.766667,0.701204,0.403908,25.848
1278.0,0.00,4.006226,0.766667,0.701204,0.403905,25.844
1279.0,0.00,4.006232,0.766667,0.701204,0.403901,25.840
1280.0,0.00,4.006238,0.766667,0.701204,0.403897,25.836
1281.0,0.00,4.006244,0.766667,0.701204,0.403894,25.832
1282.0,0.00,4.006250,0.766667,0.701204,0.403890,25.828
1283.0,0.00,4.006256,0.766667,0.701204,0.403887,25.824
1284.0,0.00,4.006261,0.766667,0.701204,0.403883,25.820
1285.0,0.00,4.006267,0.766667,0.701204,0.403880,25.817
1286.0,0.00,4.006273,0.766667,0.701204,0.403876,25.813
1287.0,0.00,4.006278,0.766667,0.701204,0.403873,25.809
1288.0,0.00,4.006284,0.766667,0.701204,0.403870,25.805
1289.0,0.00,4.006289,0.766667,0.701204,0.403867,25.801
1290.0,0.00,4.006294,0.766667,0.701204,0.403863,25.797
1291.0,0.00,4.006300,0.766667,0.701204,0.403860,25.794
1292.0,0.00,4.006305,0.766667,0.701204,0.403857,25.790
1293.0,0.00,4.006310,0.766667,0.701204,0.403854,25.786
1294.0,0.00,4.006315,0.766667,0.701204,0.403851,25.782
1295.0,0.00,4.006320,0.766667,0.701204,0.403848,25.779
1296.0,0.00,4.006325,0.766667,0.701204,0.403845,25.775
1297.0,0.00,4.006330,0.766667,0.701204,0.403842,25.771
1298.0,0.00,4.006335,0.766667,0.701204,0.403839,25.767
