t,i_meas,v_meas,T_true,soc_true,soc_est,soc_std,v_pred,soc_lower,soc_upper,capacity_est,capacity_true,v_true
273,14.32,3.784,302.11,0.874636,0.873976,-1,3.78067,nan,nan,nan,4.99614,3.78397
274,13.11,3.8,302.153,0.873865,0.873201,-1,3.79689,nan,nan,nan,4.99611,3.80012
275,13.29,3.802,302.193,0.873121,0.872451,-1,3.79907,nan,nan,nan,4.99609,3.7997
276,14.44,3.792,302.234,0.872354,0.871682,-1,3.78709,nan,nan,nan,4.99607,3.79038
277,16.12,3.775,302.286,0.871503,0.870825,-1,3.76973,nan,nan,nan,4.99604,3.77116
278,18.03,3.749,302.346,0.870581,0.869897,-1,3.74621,nan,nan,nan,4.99601,3.74976
279,16.58,3.764,302.413,0.869612,0.868922,-1,3.76046,nan,nan,nan,4.99598,3.76209
280,15.05,3.778,302.467,0.868737,0.868043,-1,3.77676,nan,nan,nan,4.99595,3.77819
281,14.85,3.78,302.513,0.867929,0.86723,-1,3.78012,nan,nan,nan,4.99593,3.78171
282,15.47,3.777,302.558,0.867119,0.866415,-1,3.77503,nan,nan,nan,4.9959,3.77636
283,14.89,3.78,302.607,0.866282,0.865573,-1,3.77893,nan,nan,nan,4.99587,3.78202
284,15.87,3.773,302.655,0.86544,0.864726,-1,3.76951,nan,nan,nan,4.99585,3.77125
285,14.92,3.784,302.703,0.864604,0.863885,-1,3.77821,nan,nan,nan,4.99582,3.78066
286,14.83,3.783,302.751,0.863762,0.863039,-1,3.77954,nan,nan,nan,4.9958,3.78222
287,14.75,3.783,302.796,0.862943,0.862214,-1,3.78141,nan,nan,nan,4.99577,3.78245
288,14.62,3.787,302.837,0.862154,0.861421,-1,3.7833,nan,nan,nan,4.99575,3.78508
289,14.7,3.781,302.88,0.861345,0.860607,-1,3.78137,nan,nan,nan,4.99572,3.78399
290,12.07,3.809,302.917,0.860585,0.859843,-1,3.81123,nan,nan,nan,4.9957,3.81236
291,13.32,3.801,302.949,0.859871,0.859125,-1,3.7971,nan,nan,nan,4.99568,3.80078
292,13.88,3.797,302.981,0.859139,0.85839,-1,3.79277,nan,nan,nan,4.99565,3.79565
293,13.99,3.801,303.016,0.858387,0.857634,-1,3.79182,nan,nan,nan,4.99563,3.79458
294,15.97,3.772,303.062,0.857543,0.856784,-1,3.77039,nan,nan,nan,4.99561,3.77122
295,16.13,3.766,303.114,0.856647,0.855884,-1,3.76627,nan,nan,nan,4.99558,3.76718
296,15.91,3.768,303.164,0.855771,0.855004,-1,3.76452,nan,nan,nan,4.99555,3.76713
297,13.81,3.79,303.208,0.854941,0.854169,-1,3.78791,nan,nan,nan,4.99553,3.78924
298,14.43,3.783,303.249,0.854139,0.853364,-1,3.78131,nan,nan,nan,4.9955,3.78325
299,14.01,3.79,303.287,0.85335,0.852571,-1,3.78625,nan,nan,nan,4.99548,3.78698
300,8.97,3.84,303.325,0.852572,0.851789,-1,3.83762,nan,nan,nan,4.99546,3.84007
301,10.81,3.828,303.334,0.852054,0.851268,-1,3.82556,nan,nan,nan,4.99544,3.82706
302,11.39,3.823,303.35,0.851459,0.850668,-1,3.82054,nan,nan,nan,4.99542,3.82271
303,10.69,3.833,303.367,0.850845,0.850052,-1,3.8295,nan,nan,nan,4.9954,3.8313
304,10.4,3.838,303.38,0.850274,0.849478,-1,3.83468,nan,nan,nan,4.99539,3.83769
305,10.63,3.838,303.393,0.849694,0.848894,-1,3.83358,nan,nan,nan,4.99537,3.83584
306,10.54,3.836,303.408,0.849101,0.848298,-1,3.83591,nan,nan,nan,4.99535,3.83792
307,10.1,3.842,303.422,0.848505,0.847698,-1,3.84015,nan,nan,nan,4.99533,3.84262
308,9.98,3.847,303.434,0.847937,0.847127,-1,3.84227,nan,nan,nan,4.99532,3.84572
309,9.27,3.854,303.44,0.847422,0.846609,-1,3.8523,nan,nan,nan,4.9953,3.85489
310,10.28,3.841,303.448,0.846887,0.846069,-1,3.84285,nan,nan,nan,4.99529,3.84472
311,10.21,3.847,303.458,0.84633,0.845509,-1,3.84325,nan,nan,nan,4.99527,3.84701
312,9.42,3.852,303.466,0.845785,0.844959,-1,3.8521,nan,nan,nan,4.99525,3.85515
313,10.04,3.85,303.473,0.845265,0.844435,-1,3.8471,nan,nan,nan,4.99524,3.84959
314,11.56,3.835,303.482,0.844709,0.843873,-1,3.83089,nan,nan,nan,4.99522,3.83322
315,10.74,3.841,303.495,0.844109,0.84327,-1,3.8376,nan,nan,nan,4.99521,3.84003
316,10.94,3.834,303.51,0.84349,0.842648,-1,3.83476,nan,nan,nan,4.99519,3.83662
317,9.83,3.848,303.523,0.842899,0.842053,-1,3.84519,nan,nan,nan,4.99517,3.84695
318,10.09,3.845,303.535,0.842315,0.841465,-1,3.84267,nan,nan,nan,4.99515,3.84429
319,10.18,3.847,303.543,0.84177,0.840917,-1,3.84141,nan,nan,nan,4.99514,3.84365
320,10.59,3.839,303.553,0.841205,0.840348,-1,3.83702,nan,nan,nan,4.99512,3.83986
321,11.65,3.827,303.567,0.840599,0.839739,-1,3.82488,nan,nan,nan,4.9951,3.82717
322,11.23,3.827,303.583,0.839967,0.839103,-1,3.82763,nan,nan,nan,4.99509,3.82906
323,10.88,3.829,303.596,0.839365,0.838497,-1,3.83072,nan,nan,nan,4.99507,3.83272
324,11.2,3.831,303.606,0.838801,0.83793,-1,3.8283,nan,nan,nan,4.99505,3.82976
325,11.47,3.824,303.622,0.838173,0.837299,-1,3.82468,nan,nan,nan,4.99503,3.82612
326,9.67,3.843,303.634,0.837585,0.836707,-1,3.8408,nan,nan,nan,4.99502,3.84453
327,8.49,3.857,303.636,0.837103,0.836223,-1,3.85681,nan,nan,nan,4.995,3.8579
328,8.21,3.866,303.638,0.836627,0.835744,-1,3.86145,nan,nan,nan,4.99499,3.86207
329,8.43,3.862,303.637,0.836178,0.835293,-1,3.86101,nan,nan,nan,4.99498,3.86175
330,9.23,3.851,303.64,0.835681,0.834792,-1,3.85295,nan,nan,nan,4.99496,3.85477
331,10.11,3.844,303.645,0.835153,0.834261,-1,3.84266,nan,nan,nan,4.99495,3.84478
332,8.68,3.854,303.649,0.834643,0.833748,-1,3.85758,nan,nan,nan,4.99493,3.85902
333,10.04,3.842,303.655,0.834112,0.833214,-1,3.84286,nan,nan,nan,4.99492,3.84441
334,9.56,3.847,303.664,0.833545,0.832642,-1,3.84623,nan,nan,nan,4.9949,3.8487
335,10.25,3.838,303.67,0.833008,0.832102,-1,3.83901,nan,nan,nan,4.99489,3.84135
336,11.27,3.832,303.681,0.832425,0.831516,-1,3.82579,nan,nan,nan,4.99487,3.82991
337,10.7,3.833,303.692,0.831825,0.830912,-1,3.83262,nan,nan,nan,4.99486,3.83381
338,10.43,3.835,303.706,0.831211,0.830295,-1,3.83285,nan,nan,nan,4.99484,3.83433
339,10.58,3.829,303.716,0.830633,0.829714,-1,3.83179,nan,nan,nan,4.99482,3.83152
340,11.56,3.822,303.73,0.830008,0.829086,-1,3.81847,nan,nan,nan,4.99481,3.8214
341,11.8,3.818,303.747,0.829363,0.828439,-1,3.815,nan,nan,nan,4.99479,3.81626
342,9.85,3.833,303.76,0.828761,0.827834,-1,3.83393,nan,nan,nan,4.99477,3.83698
343,10.58,3.83,303.769,0.828195,0.827265,-1,3.82724,nan,nan,nan,4.99476,3.82885
344,11.55,3.819,303.782,0.827584,0.826651,-1,3.81589,nan,nan,nan,4.99474,3.81753
345,11.32,3.819,303.797,0.826958,0.826022,-1,3.81775,nan,nan,nan,4.99472,3.81949
346,11.89,3.807,303.813,0.826312,0.825372,-1,3.81041,nan,nan,nan,4.9947,3.81196
347,10.57,3.825,303.831,0.825655,0.824711,-1,3.82212,nan,nan,nan,4.99469,3.82544
348,10.51,3.827,303.843,0.825058,0.82411,-1,3.82267,nan,nan,nan,4.99467,3.82441
349,9.23,3.839,303.849,0.824527,0.823577,-1,3.83784,nan,nan,nan,4.99465,3.83969
350,9.69,3.836,303.853,0.824011,0.823056,-1,3.83388,nan,nan,nan,4.99464,3.83644
351,9.63,3.834,303.86,0.823462,0.822505,-1,3.83448,nan,nan,nan,4.99463,3.83702
352,9.61,3.837,303.864,0.822942,0.821982,-1,3.83554,nan,nan,nan,4.99461,3.83674
353,8.92,3.847,303.866,0.822442,0.821478,-1,3.84351,nan,nan,nan,4.9946,3.84524
354,9.96,3.833,303.87,0.821921,0.820956,-1,3.83372,nan,nan,nan,4.99458,3.83529
355,10.34,3.83,303.883,0.821305,0.820337,-1,3.82746,nan,nan,nan,4.99457,3.82939
356,12.4,3.805,303.895,0.820697,0.819726,-1,3.80408,nan,nan,nan,4.99455,3.80741
357,12.1,3.809,303.912,0.820038,0.819062,-1,3.80388,nan,nan,nan,4.99453,3.80704
358,11.9,3.808,303.928,0.819392,0.818413,-1,3.80555,nan,nan,nan,4.99452,3.808
359,11.57,3.814,303.942,0.818757,0.817774,-1,3.80832,nan,nan,nan,4.9945,3.81102
360,15.02,3.775,303.957,0.818123,0.817137,-1,3.77162,nan,nan,nan,4.99448,3.77367
361,14.49,3.775,303.992,0.8173,0.81631,-1,3.77249,nan,nan,nan,4.99446,3.77527
362,12.07,3.8,304.018,0.816571,0.815576,-1,3.79543,nan,nan,nan,4.99444,3.79634
363,8.91,3.828,304.037,0.815901,0.814903,-1,3.82664,nan,nan,nan,4.99442,3.82917
364,10.3,3.818,304.045,0.815343,0.814342,-1,3.81401,nan,nan,nan,4.99441,3.81661
365,8.74,3.834,304.049,0.814822,0.813818,-1,3.83251,nan,nan,nan,4.99439,3.83528
366,9.09,3.833,304.051,0.814318,0.813311,-1,3.83068,nan,nan,nan,4.99438,3.83299
367,8.83,3.835,304.053,0.813815,0.812804,-1,3.83432,nan,nan,nan,4.99437,3.83712
368,9.96,3.825,304.058,0.813274,0.812259,-1,3.82371,nan,nan,nan,4.99435,3.82534
369,9.68,3.83,304.061,0.812759,0.81174,-1,3.82681,nan,nan,nan,4.99434,3.8297
370,10.5,3.82,304.067,0.812211,0.811189,-1,3.81864,nan,nan,nan,4.99432,3.82113
371,10.35,3.819,304.076,0.811622,0.810595,-1,3.81838,nan,nan,nan,4.99431,3.82108
372,10.13,3.824,304.083,0.811056,0.810027,-1,3.81972,nan,nan,nan,4.99429,3.82264
373,9.35,3.837,304.086,0.810531,0.809498,-1,3.82897,nan,nan,nan,4.99428,3.83092
374,10.48,3.818,304.09,0.809999,0.808965,-1,3.81727,nan,nan,nan,4.99427,3.81938
375,10.55,3.822,304.101,0.809393,0.808355,-1,3.81375,nan,nan,nan,4.99425,3.81744
376,9.36,3.831,304.106,0.808849,0.807808,-1,3.82685,nan,nan,nan,4.99423,3.82933
377,10.13,3.822,304.111,0.808305,0.807261,-1,3.81885,nan,nan,nan,4.99422,3.82217
378,9.55,3.829,304.113,0.80779,0.806741,-1,3.82661,nan,nan,nan,4.99421,3.82761
379,9.45,3.828,304.118,0.807241,0.80619,-1,3.82647,nan,nan,nan,4.99419,3.82801
380,9.25,3.831,304.123,0.806691,0.805636,-1,3.82768,nan,nan,nan,4.99418,3.82907
381,10.63,3.813,304.13,0.806126,0.805068,-1,3.81238,nan,nan,nan,4.99416,3.81422
382,10.98,3.81,304.14,0.805528,0.804468,-1,3.80697,nan,nan,nan,4.99415,3.80959
383,10.03,3.821,304.146,0.804962,0.803897,-1,3.81592,nan,nan,nan,4.99413,3.81955
384,8.63,3.835,304.148,0.804453,0.803384,-1,3.83235,nan,nan,nan,4.99412,3.83367
385,8.87,3.835,304.147,0.803972,0.802902,-1,3.83064,nan,nan,nan,4.99411,3.8322
386,8.72,3.834,304.149,0.803453,0.802381,-1,3.83209,nan,nan,nan,4.99409,3.8336
387,9.16,3.824,304.147,0.802985,0.801912,-1,3.82848,nan,nan,nan,4.99408,3.8303
388,9.73,3.823,304.149,0.802476,0.8014,-1,3.82198,nan,nan,nan,4.99407,3.82388
389,11.9,3.803,304.159,0.801861,0.800781,-1,3.79755,nan,nan,nan,4.99405,3.80064
390,11.66,3.798,304.173,0.801211,0.800127,-1,3.79774,nan,nan,nan,4.99404,3.79938
391,11.3,3.8,304.185,0.800591,0.799503,-1,3.80003,nan,nan,nan,4.99402,3.80068
392,10.27,3.809,304.194,0.8,0.798909,-1,3.80968,nan,nan,nan,4.99401,3.81128
393,10.23,3.809,304.202,0.799414,0.798319,-1,3.80878,nan,nan,nan,4.99399,3.8112
394,11.21,3.801,304.212,0.798813,0.797715,-1,3.79758,nan,nan,nan,4.99398,3.80008
395,10.81,3.805,304.221,0.798221,0.797119,-1,3.80123,nan,nan,nan,4.99396,3.80307
396,10.99,3.8,304.231,0.797617,0.79651,-1,3.79876,nan,nan,nan,4.99395,3.80098
397,10.93,3.803,304.239,0.797029,0.795918,-1,3.79865,nan,nan,nan,4.99393,3.80065
398,10.66,3.801,304.25,0.796412,0.795299,-1,3.80002,nan,nan,nan,4.99391,3.80172
399,10.25,3.807,304.259,0.795829,0.794712,-1,3.8038,nan,nan,nan,4.9939,3.80624
400,9.22,3.817,304.261,0.795306,0.794186,-1,3.81596,nan,nan,nan,4.99389,3.81807
401,9.53,3.817,304.263,0.794792,0.793669,-1,3.81351,nan,nan,nan,4.99387,3.81622
402,9.45,3.82,304.267,0.794245,0.793117,-1,3.81372,nan,nan,nan,4.99386,3.81645
403,9.41,3.819,304.268,0.793736,0.792606,-1,3.81478,nan,nan,nan,4.99385,3.81834
404,9.99,3.809,304.27,0.793209,0.792075,-1,3.8093,nan,nan,nan,4.99383,3.8113
405,8.8,3.824,304.272,0.792688,0.79155,-1,3.82125,nan,nan,nan,4.99382,3.82379
406,8.93,3.822,304.272,0.792189,0.791048,-1,3.82068,nan,nan,nan,4.99381,3.82238
407,9.84,3.814,304.273,0.791674,0.790529,-1,3.81226,nan,nan,nan,4.9938,3.81339
408,10.7,3.804,304.282,0.79107,0.789922,-1,3.80139,nan,nan,nan,4.99378,3.8019
409,10.01,3.81,304.286,0.79053,0.789379,-1,3.8073,nan,nan,nan,4.99377,3.80842
410,10.6,3.801,304.291,0.789966,0.788814,-1,3.79947,nan,nan,nan,4.99375,3.80172
411,10.66,3.799,304.298,0.789388,0.788232,-1,3.7978,nan,nan,nan,4.99374,3.80075
412,10.57,3.8,304.305,0.788801,0.78764,-1,3.79737,nan,nan,nan,4.99372,3.79972
413,9.62,3.811,304.308,0.788267,0.787105,-1,3.80767,nan,nan,nan,4.99371,3.80975
414,10.4,3.803,304.315,0.787693,0.786528,-1,3.79883,nan,nan,nan,4.9937,3.80101
415,10.96,3.793,304.324,0.787082,0.785913,-1,3.79186,nan,nan,nan,4.99368,3.79304
416,11.92,3.783,304.335,0.786466,0.785294,-1,3.78033,nan,nan,nan,4.99367,3.783
417,10.64,3.789,304.346,0.785839,0.784664,-1,3.79247,nan,nan,nan,4.99365,3.79312
418,10.57,3.793,304.354,0.785249,0.784073,-1,3.79206,nan,nan,nan,4.99364,3.79396
419,8.22,3.822,304.358,0.784705,0.783528,-1,3.81627,nan,nan,nan,4.99362,3.81889
420,9.33,3.814,304.355,0.784241,0.78306,-1,3.80779,nan,nan,nan,4.99361,3.80953
421,9.61,3.804,304.358,0.783702,0.782518,-1,3.80388,nan,nan,nan,4.9936,3.80531
422,10.32,3.793,304.363,0.783146,0.78196,-1,3.79571,nan,nan,nan,4.99358,3.79926
423,9.96,3.802,304.367,0.782594,0.781404,-1,3.80025,nan,nan,nan,4.99357,3.80128
424,10.88,3.793,304.372,0.782023,0.78083,-1,3.78924,nan,nan,nan,4.99356,3.79164
425,11.33,3.785,304.383,0.781396,0.780199,-1,3.78353,nan,nan,nan,4.99354,3.78439
426,10.79,3.792,304.392,0.780799,0.779599,-1,3.78554,nan,nan,nan,4.99353,3.78863
427,10.8,3.791,304.4,0.780202,0.778998,-1,3.78611,nan,nan,nan,4.99351,3.78838
428,10.51,3.789,304.409,0.7796,0.778393,-1,3.78857,nan,nan,nan,4.9935,3.79007
429,10.01,3.798,304.415,0.779027,0.777817,-1,3.79206,nan,nan,nan,4.99348,3.79563
430,9.59,3.8,304.416,0.778512,0.777297,-1,3.79815,nan,nan,nan,4.99347,3.79978
431,9.69,3.795,304.42,0.77796,0.776743,-1,3.79744,nan,nan,nan,4.99346,3.79894
432,9.92,3.798,304.42,0.777445,0.776224,-1,3.79513,nan,nan,nan,4.99344,3.79685
433,10.33,3.79,304.426,0.776871,0.775647,-1,3.79065,nan,nan,nan,4.99343,3.79253
434,10.77,3.79,304.431,0.776302,0.775076,-1,3.78591,nan,nan,nan,4.99342,3.78745
435,10.05,3.795,304.438,0.775723,0.774493,-1,3.79099,nan,nan,nan,4.9934,3.79345
436,10.69,3.791,304.442,0.775169,0.773937,-1,3.78481,nan,nan,nan,4.99339,3.78758
437,10.35,3.789,304.449,0.774577,0.773341,-1,3.78651,nan,nan,nan,4.99338,3.78971
438,9.6,3.799,304.453,0.774017,0.772777,-1,3.79433,nan,nan,nan,4.99336,3.7967
439,9.57,3.8,304.455,0.773491,0.772248,-1,3.7954,nan,nan,nan,4.99335,3.79722
440,10.12,3.791,304.457,0.772958,0.771713,-1,3.78998,nan,nan,nan,4.99334,3.79287
441,11.15,3.779,304.464,0.772364,0.771116,-1,3.77746,nan,nan,nan,4.99332,3.78025
442,10.63,3.786,304.474,0.771746,0.770494,-1,3.78055,nan,nan,nan,4.99331,3.78364
443,9.53,3.795,304.48,0.771167,0.769911,-1,3.79225,nan,nan,nan,4.99329,3.79448
444,10.05,3.791,304.481,0.770642,0.769383,-1,3.78728,nan,nan,nan,4.99328,3.7892
445,10.14,3.788,304.484,0.770095,0.768834,-1,3.78678,nan,nan,nan,4.99327,3.78803
446,9.56,3.796,304.485,0.769573,0.768308,-1,3.79285,nan,nan,nan,4.99326,3.79535
447,8.22,3.809,304.483,0.76909,0.767822,-1,3.80682,nan,nan,nan,4.99324,3.80944
448,8.73,3.803,304.478,0.768632,0.767361,-1,3.80193,nan,nan,nan,4.99323,3.80447
449,9.96,3.793,304.479,0.768106,0.766831,-1,3.78891,nan,nan,nan,4.99322,3.79262
450,8.52,3.803,304.48,0.767582,0.766305,-1,3.80378,nan,nan,nan,4.99321,3.80634
451,10.73,3.786,304.48,0.767057,0.765777,-1,3.78131,nan,nan,nan,4.9932,3.78331
452,10.25,3.787,304.486,0.766471,0.765188,-1,3.78415,nan,nan,nan,4.99318,3.78658
453,11.11,3.774,304.49,0.76591,0.764624,-1,3.77462,nan,nan,nan,4.99317,3.7764
454,12.03,3.767,304.499,0.765295,0.764007,-1,3.76222,nan,nan,nan,4.99315,3.76539
455,12.01,3.764,304.511,0.764649,0.763358,-1,3.76134,nan,nan,nan,4.99314,3.76332
456,13.51,3.747,304.528,0.763959,0.762665,-1,3.74314,nan,nan,nan,4.99312,3.74548
457,11.51,3.762,304.546,0.76326,0.761962,-1,3.76082,nan,nan,nan,4.99311,3.7629
458,9.95,3.778,304.555,0.762648,0.761346,-1,3.77651,nan,nan,nan,4.99309,3.77852
459,10.83,3.767,304.563,0.762057,0.760752,-1,3.76682,nan,nan,nan,4.99308,3.76895
460,11.16,3.769,304.57,0.761464,0.760156,-1,3.76345,nan,nan,nan,4.99306,3.76561
461,11.79,3.761,304.58,0.760844,0.759533,-1,3.75737,nan,nan,nan,4.99305,3.75956
462,12.22,3.75,304.596,0.760161,0.758846,-1,3.75012,nan,nan,nan,4.99303,3.75182
463,10.21,3.775,304.607,0.759534,0.758216,-1,3.77027,nan,nan,nan,4.99302,3.77178
464,10.21,3.773,304.61,0.758984,0.757663,-1,3.7708,nan,nan,nan,4.99301,3.7732
465,11.43,3.758,304.619,0.758372,0.757046,-1,3.7575,nan,nan,nan,4.99299,3.7601
466,10.21,3.776,304.627,0.757773,0.756443,-1,3.76993,nan,nan,nan,4.99298,3.77278
467,11.05,3.766,304.631,0.757212,0.755879,-1,3.76197,nan,nan,nan,4.99296,3.76504
468,11.89,3.753,304.641,0.756589,0.755254,-1,3.75164,nan,nan,nan,4.99295,3.75611
469,10.37,3.766,304.654,0.755933,0.754593,-1,3.76579,nan,nan,nan,4.99293,3.76843
470,10.07,3.773,304.66,0.755349,0.754005,-1,3.76931,nan,nan,nan,4.99292,3.77209
471,10.54,3.765,304.667,0.754753,0.753405,-1,3.76418,nan,nan,nan,4.99291,3.76588
472,11.18,3.761,304.672,0.754179,0.752828,-1,3.75677,nan,nan,nan,4.99289,3.76088
473,10.52,3.768,304.677,0.753607,0.752253,-1,3.76384,nan,nan,nan,4.99288,3.76717
474,10.6,3.773,304.682,0.753034,0.751676,-1,3.76338,nan,nan,nan,4.99287,3.76731
475,8.22,3.792,304.682,0.752516,0.751154,-1,3.78879,nan,nan,nan,4.99286,3.79043
476,6.81,3.805,304.673,0.752102,0.750739,-1,3.80567,nan,nan,nan,4.99285,3.80827
477,8.12,3.796,304.664,0.751689,0.750325,-1,3.79538,nan,nan,nan,4.99284,3.79737
478,8.77,3.792,304.661,0.751194,0.749827,-1,3.78894,nan,nan,nan,4.99283,3.78972
479,9.46,3.779,304.661,0.750674,0.749305,-1,3.77993,nan,nan,nan,4.99281,3.78265
480,12.83,3.749,304.662,0.750129,0.748758,-1,3.74679,nan,nan,nan,4.9928,3.74815
481,12.73,3.746,304.681,0.749397,0.748021,-1,3.74112,nan,nan,nan,4.99278,3.74488
482,13.04,3.737,304.699,0.748689,0.74731,-1,3.73384,nan,nan,nan,4.99277,3.73739
483,8.97,3.776,304.714,0.748007,0.746625,-1,3.77412,nan,nan,nan,4.99275,3.77563
484,9.7,3.77,304.714,0.747484,0.7461,-1,3.76786,nan,nan,nan,4.99274,3.77048
485,10.15,3.768,304.719,0.746915,0.745527,-1,3.76334,nan,nan,nan,4.99273,3.76559
486,8.78,3.78,304.72,0.746373,0.744983,-1,3.77763,nan,nan,nan,4.99272,3.77985
487,8.88,3.783,304.718,0.745872,0.744478,-1,3.77771,nan,nan,nan,4.9927,3.77995
488,9.84,3.771,304.718,0.745351,0.743952,-1,3.76725,nan,nan,nan,4.99269,3.77059
489,9,3.777,304.72,0.744801,0.743399,-1,3.77599,nan,nan,nan,4.99268,3.77895
490,9.25,3.774,304.72,0.744269,0.742863,-1,3.77432,nan,nan,nan,4.99267,3.77526
491,9.56,3.774,304.719,0.743757,0.74235,-1,3.77036,nan,nan,nan,4.99266,3.77255
492,9.73,3.771,304.722,0.743196,0.741785,-1,3.76817,nan,nan,nan,4.99264,3.77007
493,10.89,3.757,304.723,0.742652,0.741238,-1,3.75568,nan,nan,nan,4.99263,3.75918
494,9.84,3.771,304.729,0.742062,0.740645,-1,3.76524,nan,nan,nan,4.99262,3.76747
495,10.61,3.758,304.734,0.74148,0.740059,-1,3.7552,nan,nan,nan,4.9926,3.75825
496,9.6,3.768,304.734,0.74095,0.739526,-1,3.76741,nan,nan,nan,4.99259,3.76937
497,10.66,3.76,304.737,0.74039,0.738965,-1,3.75571,nan,nan,nan,4.99258,3.75841
498,10.42,3.761,304.741,0.739816,0.738389,-1,3.75742,nan,nan,nan,4.99257,3.75928
499,9.41,3.773,304.744,0.739248,0.737818,-1,3.76786,nan,nan,nan,4.99255,3.76972
500,10.16,3.762,304.745,0.738717,0.737283,-1,3.75963,nan,nan,nan,4.99254,3.76124
501,10.15,3.762,304.748,0.738149,0.736714,-1,3.75897,nan,nan,nan,4.99253,3.76109
502,9.06,3.775,304.751,0.737585,0.736145,-1,3.769,nan,nan,nan,4.99252,3.77097
503,10.08,3.765,304.754,0.737023,0.735581,-1,3.75873,nan,nan,nan,4.9925,3.7606
504,10.11,3.759,304.758,0.736454,0.735009,-1,3.75758,nan,nan,nan,4.99249,3.75934
505,10.24,3.756,304.763,0.735867,0.73442,-1,3.75514,nan,nan,nan,4.99248,3.75701
506,11.5,3.745,304.77,0.735254,0.733803,-1,3.74054,nan,nan,nan,4.99246,3.74397
507,10.27,3.753,304.777,0.734654,0.733199,-1,3.75207,nan,nan,nan,4.99245,3.75446
508,10.66,3.752,304.781,0.734078,0.732619,-1,3.74774,nan,nan,nan,4.99244,3.75057
509,8.87,3.768,304.784,0.733517,0.732056,-1,3.76626,nan,nan,nan,4.99243,3.76833
510,10.42,3.752,304.784,0.732992,0.731528,-1,3.75091,nan,nan,nan,4.99241,3.75255
511,10.75,3.746,304.788,0.73242,0.730954,-1,3.74683,nan,nan,nan,4.9924,3.74913
512,11.52,3.741,304.794,0.731825,0.730356,-1,3.73835,nan,nan,nan,4.99239,3.74051
513,9.89,3.757,304.799,0.73123,0.729757,-1,3.75394,nan,nan,nan,4.99238,3.75592
514,10.52,3.755,304.803,0.730661,0.729185,-1,3.74794,nan,nan,nan,4.99236,3.7505
515,11.03,3.744,304.81,0.730057,0.728579,-1,3.74233,nan,nan,nan,4.99235,3.74285
516,9.97,3.755,304.813,0.729494,0.728013,-1,3.75136,nan,nan,nan,4.99234,3.75539
517,10.02,3.755,304.812,0.728971,0.727487,-1,3.75007,nan,nan,nan,4.99233,3.75464
518,9.61,3.756,304.815,0.728412,0.726925,-1,3.75502,nan,nan,nan,4.99231,3.75808
519,9.13,3.763,304.813,0.727901,0.726411,-1,3.76055,nan,nan,nan,4.9923,3.76356
520,9.32,3.761,304.811,0.727386,0.725895,-1,3.75871,nan,nan,nan,4.99229,3.76131
521,9.47,3.761,304.813,0.726838,0.725344,-1,3.75653,nan,nan,nan,4.99228,3.75986
522,9.51,3.759,304.811,0.726317,0.724821,-1,3.75691,nan,nan,nan,4.99227,3.75846
523,10.48,3.75,304.815,0.725745,0.724245,-1,3.74474,nan,nan,nan,4.99225,3.7486
524,11.55,3.739,304.822,0.725134,0.723632,-1,3.73296,nan,nan,nan,4.99224,3.73585
525,9.56,3.755,304.828,0.724535,0.72303,-1,3.7518,nan,nan,nan,4.99223,3.75459
526,10.16,3.743,304.828,0.724002,0.722495,-1,3.74621,nan,nan,nan,4.99222,3.74861
527,8.76,3.764,304.826,0.723486,0.721977,-1,3.76103,nan,nan,nan,4.99221,3.76376
528,10.19,3.747,304.825,0.722971,0.721458,-1,3.74671,nan,nan,nan,4.99219,3.74953
529,10.21,3.747,304.828,0.722394,0.720878,-1,3.74675,nan,nan,nan,4.99218,3.74784
530,10.91,3.741,304.832,0.721817,0.720298,-1,3.73774,nan,nan,nan,4.99217,3.74014
531,9.47,3.753,304.837,0.721225,0.719703,-1,3.75097,nan,nan,nan,4.99216,3.7532
532,9.9,3.746,304.836,0.720709,0.719184,-1,3.74778,nan,nan,nan,4.99214,3.74918
533,8.27,3.765,304.832,0.720214,0.718686,-1,3.76458,nan,nan,nan,4.99213,3.76556
534,9.82,3.756,304.831,0.71969,0.71816,-1,3.74844,nan,nan,nan,4.99212,3.75143
535,9.44,3.752,304.834,0.719128,0.717593,-1,3.75161,nan,nan,nan,4.99211,3.75349
536,10.52,3.744,304.833,0.718599,0.717062,-1,3.7401,nan,nan,nan,4.9921,3.74368
537,11.66,3.731,304.839,0.717996,0.716455,-1,3.72713,nan,nan,nan,4.99209,3.7301
538,11.29,3.734,304.849,0.71735,0.715807,-1,3.72782,nan,nan,nan,4.99207,3.73075
539,10.51,3.734,304.857,0.716732,0.715186,-1,3.735,nan,nan,nan,4.99206,3.73722
540,11.74,3.72,304.864,0.71612,0.714572,-1,3.72257,nan,nan,nan,4.99205,3.72274
541,10.93,3.734,304.872,0.715501,0.71395,-1,3.72782,nan,nan,nan,4.99203,3.73053
542,10.64,3.73,304.878,0.714903,0.713349,-1,3.73168,nan,nan,nan,4.99202,3.73248
543,8.94,3.751,304.88,0.714349,0.712793,-1,3.74755,nan,nan,nan,4.99201,3.75044
544,9.25,3.749,304.876,0.713863,0.712305,-1,3.74659,nan,nan,nan,4.992,3.74895
545,10.05,3.741,304.876,0.713331,0.71177,-1,3.73859,nan,nan,nan,4.99199,3.7415
