t,i_meas,v_meas,T_true,soc_true,soc_est,soc_std,v_pred,soc_lower,soc_upper,capacity_est,capacity_true,v_true
2797,-3.15,4.203,299.176,0.946558,0.945867,-1,4.19943,nan,nan,nan,4.98628,4.2
2798,-3.08,4.202,299.175,0.946731,0.946041,-1,4.19856,nan,nan,nan,4.98628,4.2
2799,-3.09,4.197,299.173,0.946904,0.946215,-1,4.19859,nan,nan,nan,4.98627,4.2
2800,-3.17,4.2,299.171,0.947077,0.946387,-1,4.20029,nan,nan,nan,4.98627,4.2
2801,-3.15,4.197,299.17,0.94725,0.946559,-1,4.19959,nan,nan,nan,4.98627,4.2
2802,-3.13,4.202,299.168,0.947422,0.946731,-1,4.19966,nan,nan,nan,4.98627,4.2
2803,-3.13,4.198,299.166,0.947594,0.946903,-1,4.19972,nan,nan,nan,4.98627,4.2
2804,-3.12,4.2,299.165,0.947765,0.947074,-1,4.19979,nan,nan,nan,4.98627,4.2
2805,-3.06,4.201,299.163,0.947936,0.947245,-1,4.19915,nan,nan,nan,4.98626,4.2
2806,-3.1,4.201,299.161,0.948107,0.947415,-1,4.1994,nan,nan,nan,4.98626,4.2
2807,-3.04,4.201,299.16,0.948278,0.947585,-1,4.19885,nan,nan,nan,4.98626,4.2
2808,-3.12,4.199,299.158,0.948448,0.947755,-1,4.19996,nan,nan,nan,4.98626,4.2
2809,-3.05,4.198,299.156,0.948618,0.947923,-1,4.19921,nan,nan,nan,4.98626,4.2
2810,-3.1,4.201,299.154,0.948787,0.948092,-1,4.19992,nan,nan,nan,4.98625,4.2
2811,-3.03,4.199,299.153,0.948957,0.94826,-1,4.1991,nan,nan,nan,4.98625,4.2
2812,-3.03,4.202,299.151,0.949126,0.948427,-1,4.19898,nan,nan,nan,4.98625,4.2
2813,-3.13,4.199,299.149,0.949294,0.948596,-1,4.20022,nan,nan,nan,4.98625,4.2
2814,-3.11,4.199,299.148,0.949462,0.948763,-1,4.20013,nan,nan,nan,4.98625,4.2
2815,-3.03,4.2,299.146,0.94963,0.948931,-1,4.19969,nan,nan,nan,4.98625,4.2
2816,-3.07,4.2,299.144,0.949798,0.949097,-1,4.19984,nan,nan,nan,4.98624,4.2
2817,-3,4.201,299.142,0.949965,0.949263,-1,4.19933,nan,nan,nan,4.98624,4.2
2818,-2.94,4.198,299.141,0.950132,0.949429,-1,4.19859,nan,nan,nan,4.98624,4.2
2819,-3.01,4.198,299.139,0.950299,0.949595,-1,4.19872,nan,nan,nan,4.98624,4.2
2820,-2.91,4.199,299.137,0.950465,0.949761,-1,4.1979,nan,nan,nan,4.98624,4.2
2821,-3.03,4.197,299.136,0.950631,0.949925,-1,4.19963,nan,nan,nan,4.98624,4.2
2822,-3.01,4.201,299.134,0.950796,0.95009,-1,4.19923,nan,nan,nan,4.98623,4.2
2823,-2.97,4.198,299.132,0.950962,0.950253,-1,4.19911,nan,nan,nan,4.98623,4.2
2824,-2.98,4.197,299.13,0.951126,0.950418,-1,4.19902,nan,nan,nan,4.98623,4.2
2825,-2.93,4.201,299.129,0.951291,0.950582,-1,4.19886,nan,nan,nan,4.98623,4.2
2826,-2.87,4.202,299.127,0.951455,0.950745,-1,4.19808,nan,nan,nan,4.98623,4.2
2827,-2.88,4.2,299.125,0.951619,0.950909,-1,4.19827,nan,nan,nan,4.98623,4.2
2828,-3,4.2,299.123,0.951783,0.95107,-1,4.19984,nan,nan,nan,4.98622,4.2
2829,-3.02,4.202,299.122,0.951946,0.951232,-1,4.20032,nan,nan,nan,4.98622,4.2
2830,-2.89,4.197,299.12,0.952109,0.951394,-1,4.19842,nan,nan,nan,4.98622,4.2
2831,-2.83,4.2,299.118,0.952271,0.951553,-1,4.19763,nan,nan,nan,4.98622,4.2
2832,-2.88,4.199,299.116,0.952433,0.951714,-1,4.19894,nan,nan,nan,4.98622,4.2
2833,-2.91,4.198,299.114,0.952595,0.951875,-1,4.19898,nan,nan,nan,4.98622,4.2
2834,-2.92,4.2,299.113,0.952757,0.952036,-1,4.19902,nan,nan,nan,4.98622,4.2
2835,-2.89,4.204,299.111,0.952918,0.952198,-1,4.19894,nan,nan,nan,4.98621,4.2
2836,-2.93,4.197,299.109,0.953078,0.952359,-1,4.1997,nan,nan,nan,4.98621,4.2
2837,-2.94,4.198,299.107,0.953239,0.952518,-1,4.19949,nan,nan,nan,4.98621,4.2
2838,-2.85,4.202,299.106,0.953399,0.952677,-1,4.1988,nan,nan,nan,4.98621,4.2
2839,-2.78,4.198,299.104,0.953559,0.952836,-1,4.19795,nan,nan,nan,4.98621,4.2
2840,-2.77,4.201,299.102,0.953718,0.952994,-1,4.19784,nan,nan,nan,4.98621,4.2
2841,-2.93,4.201,299.1,0.953877,0.953151,-1,4.19985,nan,nan,nan,4.9862,4.2
2842,-2.95,4.198,299.098,0.954036,0.953309,-1,4.20032,nan,nan,nan,4.9862,4.2
2843,-2.81,4.197,299.097,0.954194,0.953468,-1,4.1989,nan,nan,nan,4.9862,4.2
2844,-2.86,4.201,299.095,0.954352,0.953625,-1,4.19928,nan,nan,nan,4.9862,4.2
2845,-2.84,4.202,299.093,0.95451,0.953782,-1,4.19887,nan,nan,nan,4.9862,4.2
2846,-2.8,4.205,299.091,0.954667,0.953938,-1,4.19891,nan,nan,nan,4.9862,4.2
2847,-2.87,4.205,299.089,0.954824,0.954094,-1,4.19976,nan,nan,nan,4.98619,4.2
2848,-2.82,4.199,299.087,0.954981,0.954249,-1,4.19897,nan,nan,nan,4.98619,4.2
2849,-2.74,4.199,299.086,0.955137,0.954405,-1,4.19823,nan,nan,nan,4.98619,4.2
2850,-2.79,4.2,299.084,0.955293,0.95456,-1,4.19924,nan,nan,nan,4.98619,4.2
2851,-2.79,4.197,299.082,0.955448,0.954714,-1,4.19906,nan,nan,nan,4.98619,4.2
2852,-2.78,4.2,299.08,0.955604,0.954869,-1,4.19876,nan,nan,nan,4.98619,4.2
2853,-2.83,4.202,299.078,0.955759,0.955023,-1,4.19958,nan,nan,nan,4.98619,4.2
2854,-2.8,4.202,299.076,0.955913,0.955176,-1,4.19948,nan,nan,nan,4.98618,4.2
2855,-2.73,4.201,299.075,0.956067,0.955329,-1,4.19824,nan,nan,nan,4.98618,4.2
2856,-2.77,4.198,299.073,0.956221,0.955482,-1,4.1989,nan,nan,nan,4.98618,4.2
2857,-2.73,4.2,299.071,0.956374,0.955635,-1,4.19865,nan,nan,nan,4.98618,4.2
2858,-2.7,4.198,299.069,0.956528,0.955787,-1,4.19834,nan,nan,nan,4.98618,4.2
2859,-2.84,4.2,299.067,0.95668,0.955938,-1,4.20001,nan,nan,nan,4.98618,4.2
2860,-2.83,4.201,299.065,0.956833,0.95609,-1,4.19998,nan,nan,nan,4.98617,4.2
2861,-2.72,4.2,299.064,0.956985,0.95624,-1,4.19865,nan,nan,nan,4.98617,4.2
2862,-2.81,4.2,299.062,0.957136,0.956391,-1,4.20012,nan,nan,nan,4.98617,4.2
2863,-2.68,4.199,299.06,0.957288,0.956541,-1,4.19842,nan,nan,nan,4.98617,4.2
2864,-2.65,4.202,299.058,0.957439,0.956691,-1,4.19827,nan,nan,nan,4.98617,4.2
2865,-2.68,4.197,299.056,0.957589,0.95684,-1,4.19835,nan,nan,nan,4.98617,4.2
2866,-2.68,4.199,299.054,0.95774,0.95699,-1,4.19884,nan,nan,nan,4.98617,4.2
2867,-2.71,4.2,299.052,0.95789,0.95714,-1,4.19915,nan,nan,nan,4.98616,4.2
2868,-2.69,4.199,299.05,0.958039,0.95729,-1,4.19873,nan,nan,nan,4.98616,4.2
2869,-2.75,4.198,299.049,0.958188,0.957439,-1,4.19979,nan,nan,nan,4.98616,4.2
2870,-2.64,4.197,299.047,0.958337,0.957588,-1,4.19843,nan,nan,nan,4.98616,4.2
2871,-2.64,4.201,299.045,0.958486,0.957736,-1,4.19868,nan,nan,nan,4.98616,4.2
2872,-2.71,4.2,299.043,0.958634,0.957882,-1,4.19952,nan,nan,nan,4.98616,4.2
2873,-2.72,4.201,299.041,0.958782,0.958029,-1,4.19976,nan,nan,nan,4.98615,4.2
2874,-2.62,4.2,299.039,0.958929,0.958175,-1,4.19871,nan,nan,nan,4.98615,4.2
2875,-2.66,4.202,299.037,0.959076,0.958321,-1,4.1989,nan,nan,nan,4.98615,4.2
2876,-2.74,4.2,299.035,0.959223,0.958465,-1,4.20035,nan,nan,nan,4.98615,4.2
2877,-2.58,4.203,299.033,0.959369,0.958612,-1,4.19851,nan,nan,nan,4.98615,4.2
2878,-2.58,4.197,299.032,0.959515,0.958757,-1,4.19874,nan,nan,nan,4.98615,4.2
2879,-2.64,4.201,299.03,0.959661,0.958903,-1,4.19911,nan,nan,nan,4.98615,4.2
2880,-2.7,4.198,299.028,0.959806,0.959048,-1,4.19975,nan,nan,nan,4.98614,4.2
2881,-2.71,4.198,299.026,0.959951,0.959193,-1,4.20034,nan,nan,nan,4.98614,4.2
2882,-2.53,4.2,299.024,0.960096,0.959338,-1,4.19834,nan,nan,nan,4.98614,4.2
2883,-2.71,4.202,299.022,0.96024,0.959483,-1,4.20032,nan,nan,nan,4.98614,4.2
2884,-2.62,4.199,299.02,0.960384,0.959626,-1,4.19934,nan,nan,nan,4.98614,4.2
2885,-2.58,4.203,299.018,0.960527,0.959768,-1,4.19902,nan,nan,nan,4.98614,4.2
2886,-2.56,4.2,299.016,0.960671,0.959911,-1,4.19874,nan,nan,nan,4.98614,4.2
2887,-2.57,4.199,299.014,0.960813,0.960053,-1,4.19895,nan,nan,nan,4.98613,4.2
2888,-2.62,4.199,299.012,0.960956,0.960193,-1,4.19946,nan,nan,nan,4.98613,4.2
2889,-2.57,4.197,299.011,0.961098,0.960335,-1,4.19897,nan,nan,nan,4.98613,4.2
2890,-2.43,4.2,299.009,0.96124,0.960477,-1,4.19744,nan,nan,nan,4.98613,4.2
2891,-2.56,4.2,299.007,0.961381,0.960616,-1,4.19895,nan,nan,nan,4.98613,4.2
2892,-2.44,4.202,299.005,0.961522,0.960757,-1,4.19792,nan,nan,nan,4.98613,4.2
2893,-2.46,4.201,299.003,0.961663,0.960898,-1,4.19831,nan,nan,nan,4.98613,4.2
2894,-2.5,4.2,299.001,0.961803,0.961037,-1,4.19849,nan,nan,nan,4.98612,4.2
2895,-2.64,4.195,298.999,0.961943,0.961176,-1,4.20035,nan,nan,nan,4.98612,4.2
2896,-2.55,4.2,298.997,0.962083,0.961316,-1,4.19938,nan,nan,nan,4.98612,4.2
2897,-2.55,4.199,298.995,0.962222,0.961454,-1,4.19937,nan,nan,nan,4.98612,4.2
2898,-2.5,4.199,298.993,0.962361,0.961593,-1,4.19904,nan,nan,nan,4.98612,4.2
2899,-2.46,4.201,298.991,0.962499,0.961731,-1,4.19848,nan,nan,nan,4.98612,4.2
2900,-2.5,4.201,298.989,0.962638,0.961869,-1,4.19928,nan,nan,nan,4.98612,4.2
2901,-2.39,4.199,298.987,0.962776,0.962006,-1,4.1981,nan,nan,nan,4.98612,4.2
2902,-2.49,4.198,298.985,0.962913,0.962142,-1,4.19885,nan,nan,nan,4.98611,4.2
2903,-2.39,4.2,298.984,0.96305,0.962279,-1,4.19784,nan,nan,nan,4.98611,4.2
2904,-2.45,4.201,298.982,0.963187,0.962414,-1,4.1988,nan,nan,nan,4.98611,4.2
2905,-2.4,4.198,298.98,0.963323,0.962552,-1,4.19833,nan,nan,nan,4.98611,4.2
2906,-2.5,4.203,298.978,0.963459,0.962688,-1,4.19984,nan,nan,nan,4.98611,4.2
2907,-2.51,4.199,298.976,0.963595,0.962823,-1,4.19976,nan,nan,nan,4.98611,4.2
2908,-2.39,4.201,298.974,0.963731,0.962958,-1,4.1985,nan,nan,nan,4.98611,4.2
2909,-2.42,4.197,298.972,0.963866,0.963091,-1,4.19864,nan,nan,nan,4.9861,4.2
2910,-2.45,4.201,298.97,0.964,0.963225,-1,4.19908,nan,nan,nan,4.9861,4.2
2911,-2.4,4.203,298.968,0.964135,0.96336,-1,4.19871,nan,nan,nan,4.9861,4.2
2912,-2.46,4.198,298.966,0.964269,0.963493,-1,4.19954,nan,nan,nan,4.9861,4.2
2913,-2.4,4.2,298.964,0.964402,0.963625,-1,4.19869,nan,nan,nan,4.9861,4.2
2914,-2.43,4.202,298.962,0.964536,0.963759,-1,4.19909,nan,nan,nan,4.9861,4.2
2915,-2.4,4.203,298.96,0.964668,0.963892,-1,4.19932,nan,nan,nan,4.9861,4.2
2916,-2.31,4.2,298.958,0.964801,0.964023,-1,4.19815,nan,nan,nan,4.9861,4.2
2917,-2.32,4.2,298.956,0.964933,0.964154,-1,4.19816,nan,nan,nan,4.98609,4.2
2918,-2.41,4.203,298.954,0.965065,0.964285,-1,4.19919,nan,nan,nan,4.98609,4.2
2919,-2.35,4.199,298.952,0.965197,0.964415,-1,4.1984,nan,nan,nan,4.98609,4.2
2920,-2.44,4.2,298.95,0.965328,0.964546,-1,4.20003,nan,nan,nan,4.98609,4.2
2921,-2.36,4.203,298.948,0.965459,0.964677,-1,4.19899,nan,nan,nan,4.98609,4.2
2922,-2.35,4.202,298.946,0.965589,0.964806,-1,4.19904,nan,nan,nan,4.98609,4.2
2923,-2.3,4.199,298.945,0.965719,0.964935,-1,4.19813,nan,nan,nan,4.98609,4.2
2924,-2.39,4.198,298.943,0.965849,0.965064,-1,4.19965,nan,nan,nan,4.98608,4.2
2925,-2.34,4.201,298.941,0.965978,0.965192,-1,4.19884,nan,nan,nan,4.98608,4.2
2926,-2.31,4.198,298.939,0.966108,0.96532,-1,4.1987,nan,nan,nan,4.98608,4.2
2927,-2.34,4.201,298.937,0.966236,0.965447,-1,4.19899,nan,nan,nan,4.98608,4.2
2928,-2.29,4.199,298.935,0.966365,0.965575,-1,4.19865,nan,nan,nan,4.98608,4.2
2929,-2.27,4.197,298.933,0.966493,0.965701,-1,4.19823,nan,nan,nan,4.98608,4.2
2930,-2.24,4.199,298.931,0.96662,0.965827,-1,4.19799,nan,nan,nan,4.98608,4.2
2931,-2.3,4.198,298.929,0.966748,0.965953,-1,4.19876,nan,nan,nan,4.98608,4.2
2932,-2.23,4.198,298.927,0.966875,0.96608,-1,4.19839,nan,nan,nan,4.98607,4.2
2933,-2.17,4.201,298.925,0.967001,0.966205,-1,4.19765,nan,nan,nan,4.98607,4.2
2934,-2.23,4.201,298.923,0.967128,0.966329,-1,4.19847,nan,nan,nan,4.98607,4.2
2935,-2.2,4.203,298.921,0.967254,0.966454,-1,4.19793,nan,nan,nan,4.98607,4.2
2936,-2.27,4.199,298.919,0.967379,0.966578,-1,4.19882,nan,nan,nan,4.98607,4.2
2937,-2.21,4.201,298.917,0.967505,0.966704,-1,4.19858,nan,nan,nan,4.98607,4.2
2938,-2.27,4.2,298.915,0.96763,0.966828,-1,4.19928,nan,nan,nan,4.98607,4.2
2939,-2.27,4.203,298.913,0.967754,0.966951,-1,4.19926,nan,nan,nan,4.98607,4.2
2940,-2.22,4.197,298.911,0.967878,0.967075,-1,4.19867,nan,nan,nan,4.98606,4.2
2941,-2.25,4.202,298.909,0.968002,0.967199,-1,4.19902,nan,nan,nan,4.98606,4.2
2942,-2.25,4.201,298.907,0.968126,0.967322,-1,4.1989,nan,nan,nan,4.98606,4.2
2943,-2.24,4.202,298.905,0.968249,0.967444,-1,4.199,nan,nan,nan,4.98606,4.2
2944,-2.26,4.199,298.903,0.968372,0.967566,-1,4.19973,nan,nan,nan,4.98606,4.2
2945,-2.14,4.197,298.901,0.968495,0.967688,-1,4.19788,nan,nan,nan,4.98606,4.2
2946,-2.25,4.2,298.899,0.968617,0.967808,-1,4.1992,nan,nan,nan,4.98606,4.2
2947,-2.22,4.201,298.897,0.968739,0.967929,-1,4.19897,nan,nan,nan,4.98606,4.2
2948,-2.15,4.202,298.895,0.96886,0.96805,-1,4.19827,nan,nan,nan,4.98606,4.2
2949,-2.17,4.2,298.894,0.968982,0.96817,-1,4.19882,nan,nan,nan,4.98605,4.2
2950,-2.13,4.2,298.892,0.969102,0.96829,-1,4.19827,nan,nan,nan,4.98605,4.2
2951,-2.21,4.197,298.89,0.969223,0.96841,-1,4.19951,nan,nan,nan,4.98605,4.2
2952,-2.15,4.2,298.888,0.969343,0.968529,-1,4.1985,nan,nan,nan,4.98605,4.2
2953,-2.16,4.202,298.886,0.969463,0.968648,-1,4.19856,nan,nan,nan,4.98605,4.2
2954,-2.11,4.201,298.884,0.969582,0.968768,-1,4.19816,nan,nan,nan,4.98605,4.2
2955,-2.16,4.201,298.882,0.969702,0.968885,-1,4.19879,nan,nan,nan,4.98605,4.2
2956,-2.03,4.202,298.88,0.96982,0.969003,-1,4.19747,nan,nan,nan,4.98605,4.2
2957,-2.06,4.2,298.878,0.969939,0.969118,-1,4.19795,nan,nan,nan,4.98604,4.2
2958,-2.15,4.2,298.876,0.970057,0.969234,-1,4.19906,nan,nan,nan,4.98604,4.2
2959,-2.06,4.202,298.874,0.970175,0.969352,-1,4.19829,nan,nan,nan,4.98604,4.2
2960,-2.06,4.199,298.872,0.970293,0.969468,-1,4.19805,nan,nan,nan,4.98604,4.2
2961,-2.05,4.199,298.87,0.97041,0.969584,-1,4.19802,nan,nan,nan,4.98604,4.2
2962,-2.19,4.198,298.868,0.970527,0.9697,-1,4.19968,nan,nan,nan,4.98604,4.2
2963,-2.1,4.2,298.866,0.970643,0.969817,-1,4.19866,nan,nan,nan,4.98604,4.2
2964,-2.08,4.201,298.864,0.970759,0.969932,-1,4.19854,nan,nan,nan,4.98604,4.2
2965,-2.07,4.202,298.862,0.970875,0.970047,-1,4.19839,nan,nan,nan,4.98604,4.2
2966,-2.08,4.201,298.86,0.970991,0.970161,-1,4.19858,nan,nan,nan,4.98603,4.2
2967,-2.14,4.201,298.858,0.971106,0.970274,-1,4.19937,nan,nan,nan,4.98603,4.2
2968,-2.01,4.201,298.856,0.971221,0.970388,-1,4.19806,nan,nan,nan,4.98603,4.2
2969,-1.97,4.198,298.854,0.971335,0.970502,-1,4.19762,nan,nan,nan,4.98603,4.2
2970,-2.03,4.202,298.852,0.97145,0.970613,-1,4.19844,nan,nan,nan,4.98603,4.2
2971,-2.11,4.201,298.851,0.971563,0.970727,-1,4.19948,nan,nan,nan,4.98603,4.2
2972,-2.09,4.197,298.849,0.971677,0.970839,-1,4.19911,nan,nan,nan,4.98603,4.2
2973,-2.1,4.2,298.847,0.97179,0.970952,-1,4.19961,nan,nan,nan,4.98603,4.2
2974,-2,4.198,298.845,0.971903,0.971063,-1,4.19823,nan,nan,nan,4.98603,4.2
2975,-1.99,4.2,298.843,0.972016,0.971175,-1,4.19824,nan,nan,nan,4.98602,4.2
2976,-2.05,4.196,298.841,0.972128,0.971288,-1,4.19898,nan,nan,nan,4.98602,4.2
2977,-2.06,4.198,298.839,0.97224,0.971399,-1,4.19904,nan,nan,nan,4.98602,4.2
2978,-2.08,4.2,298.837,0.972352,0.971509,-1,4.19945,nan,nan,nan,4.98602,4.2
2979,-1.93,4.201,298.835,0.972463,0.971621,-1,4.19766,nan,nan,nan,4.98602,4.2
2980,-2.03,4.198,298.833,0.972574,0.971731,-1,4.19902,nan,nan,nan,4.98602,4.2
2981,-1.98,4.2,298.831,0.972684,0.971841,-1,4.19864,nan,nan,nan,4.98602,4.2
2982,-2.01,4.204,298.829,0.972795,0.971951,-1,4.19909,nan,nan,nan,4.98602,4.2
2983,-1.92,4.199,298.827,0.972905,0.972059,-1,4.19811,nan,nan,nan,4.98602,4.2
2984,-1.98,4.199,298.825,0.973015,0.972169,-1,4.19887,nan,nan,nan,4.98601,4.2
2985,-1.96,4.202,298.823,0.973124,0.972276,-1,4.19837,nan,nan,nan,4.98601,4.2
2986,-1.91,4.197,298.821,0.973233,0.972384,-1,4.19813,nan,nan,nan,4.98601,4.2
2987,-2.05,4.198,298.82,0.973342,0.972491,-1,4.19941,nan,nan,nan,4.98601,4.2
2988,-1.95,4.201,298.818,0.97345,0.972599,-1,4.19864,nan,nan,nan,4.98601,4.2
2989,-1.86,4.198,298.816,0.973558,0.972708,-1,4.19764,nan,nan,nan,4.98601,4.2
2990,-1.83,4.199,298.814,0.973666,0.972815,-1,4.19732,nan,nan,nan,4.98601,4.2
2991,-1.87,4.197,298.812,0.973773,0.972919,-1,4.19796,nan,nan,nan,4.98601,4.2
2992,-1.94,4.198,298.81,0.973881,0.973026,-1,4.19872,nan,nan,nan,4.98601,4.2
2993,-1.83,4.199,298.808,0.973987,0.973133,-1,4.19777,nan,nan,nan,4.986,4.2
2994,-1.84,4.201,298.806,0.974094,0.97324,-1,4.19753,nan,nan,nan,4.986,4.2
2995,-1.95,4.202,298.804,0.9742,0.973343,-1,4.19899,nan,nan,nan,4.986,4.2
2996,-1.86,4.2,298.802,0.974306,0.973447,-1,4.19802,nan,nan,nan,4.986,4.2
2997,-1.87,4.201,298.8,0.974412,0.973551,-1,4.19814,nan,nan,nan,4.986,4.2
2998,-1.9,4.202,298.798,0.974517,0.973655,-1,4.19843,nan,nan,nan,4.986,4.2
2999,-1.89,4.202,298.797,0.974622,0.973759,-1,4.19854,nan,nan,nan,4.986,4.2
3000,-1.94,4.204,298.795,0.974727,0.973863,-1,4.19931,nan,nan,nan,4.986,4.2
3001,-1.88,4.197,298.793,0.974831,0.973966,-1,4.19887,nan,nan,nan,4.986,4.2
3002,-1.88,4.198,298.791,0.974935,0.97407,-1,4.19863,nan,nan,nan,4.986,4.2
3003,-1.81,4.2,298.789,0.975039,0.974171,-1,4.19819,nan,nan,nan,4.98599,4.2
3004,-1.87,4.2,298.787,0.975142,0.974274,-1,4.19879,nan,nan,nan,4.98599,4.2
3005,-1.84,4.2,298.785,0.975245,0.974375,-1,4.19829,nan,nan,nan,4.98599,4.2
3006,-1.91,4.203,298.783,0.975348,0.974478,-1,4.19927,nan,nan,nan,4.98599,4.2
3007,-1.84,4.201,298.781,0.975451,0.974581,-1,4.19855,nan,nan,nan,4.98599,4.2
3008,-1.8,4.202,298.779,0.975553,0.974683,-1,4.19813,nan,nan,nan,4.98599,4.2
3009,-1.8,4.198,298.778,0.975655,0.974783,-1,4.19813,nan,nan,nan,4.98599,4.2
3010,-1.82,4.198,298.776,0.975757,0.974884,-1,4.19846,nan,nan,nan,4.98599,4.2
3011,-1.81,4.197,298.774,0.975858,0.974984,-1,4.19841,nan,nan,nan,4.98599,4.2
3012,-1.81,4.2,298.772,0.975959,0.975083,-1,4.19839,nan,nan,nan,4.98599,4.2
3013,-1.81,4.201,298.77,0.97606,0.975182,-1,4.19882,nan,nan,nan,4.98598,4.2
3014,-1.81,4.199,298.768,0.97616,0.975283,-1,4.19856,nan,nan,nan,4.98598,4.2
3015,-1.74,4.197,298.766,0.97626,0.975383,-1,4.19772,nan,nan,nan,4.98598,4.2
3016,-1.75,4.199,298.764,0.97636,0.975481,-1,4.19798,nan,nan,nan,4.98598,4.2
3017,-1.8,4.201,298.763,0.976459,0.97558,-1,4.1985,nan,nan,nan,4.98598,4.2
3018,-1.82,4.202,298.761,0.976559,0.975677,-1,4.19912,nan,nan,nan,4.98598,4.2
3019,-1.72,4.2,298.759,0.976658,0.975775,-1,4.19779,nan,nan,nan,4.98598,4.2
3020,-1.78,4.201,298.757,0.976756,0.975872,-1,4.19845,nan,nan,nan,4.98598,4.2
3021,-1.83,4.202,298.755,0.976854,0.975969,-1,4.1992,nan,nan,nan,4.98598,4.2
3022,-1.7,4.198,298.753,0.976953,0.976064,-1,4.19764,nan,nan,nan,4.98598,4.2
3023,-1.72,4.204,298.751,0.97705,0.976161,-1,4.1978,nan,nan,nan,4.98598,4.2
3024,-1.84,4.199,298.75,0.977148,0.976257,-1,4.19963,nan,nan,nan,4.98597,4.2
3025,-1.76,4.2,298.748,0.977245,0.976355,-1,4.19869,nan,nan,nan,4.98597,4.2
3026,-1.79,4.2,298.746,0.977342,0.97645,-1,4.19895,nan,nan,nan,4.98597,4.2
3027,-1.66,4.199,298.744,0.977438,0.976547,-1,4.19786,nan,nan,nan,4.98597,4.2
3028,-1.74,4.199,298.742,0.977535,0.97664,-1,4.19867,nan,nan,nan,4.98597,4.2
3029,-1.61,4.205,298.74,0.977631,0.976736,-1,4.19701,nan,nan,nan,4.98597,4.2
3030,-1.69,4.198,298.738,0.977726,0.97683,-1,4.19809,nan,nan,nan,4.98597,4.2
3031,-1.77,4.198,298.737,0.977822,0.976924,-1,4.19918,nan,nan,nan,4.98597,4.2
3032,-1.66,4.2,298.735,0.977917,0.977018,-1,4.1979,nan,nan,nan,4.98597,4.2
3033,-1.62,4.2,298.733,0.978012,0.97711,-1,4.19741,nan,nan,nan,4.98597,4.2
3034,-1.74,4.201,298.731,0.978106,0.977205,-1,4.19883,nan,nan,nan,4.98596,4.2
3035,-1.69,4.199,298.729,0.9782,0.977299,-1,4.19856,nan,nan,nan,4.98596,4.2
3036,-1.8,4.201,298.728,0.978294,0.977393,-1,4.19976,nan,nan,nan,4.98596,4.2
3037,-1.7,4.204,298.726,0.978388,0.977487,-1,4.19873,nan,nan,nan,4.98596,4.2
3038,-1.62,4.2,298.724,0.978481,0.977581,-1,4.19787,nan,nan,nan,4.98596,4.2
3039,-1.69,4.203,298.722,0.978575,0.977673,-1,4.19865,nan,nan,nan,4.98596,4.2
3040,-1.57,4.198,298.72,0.978667,0.977766,-1,4.19745,nan,nan,nan,4.98596,4.2
3041,-1.71,4.204,298.718,0.97876,0.977857,-1,4.19915,nan,nan,nan,4.98596,4.2
3042,-1.73,4.201,298.717,0.978852,0.977949,-1,4.19947,nan,nan,nan,4.98596,4.2
3043,-1.65,4.2,298.715,0.978944,0.978039,-1,4.19865,nan,nan,nan,4.98596,4.2
3044,-1.61,4.199,298.713,0.979036,0.97813,-1,4.19817,nan,nan,nan,4.98596,4.2
3045,-1.63,4.199,298.711,0.979127,0.978221,-1,4.19834,nan,nan,nan,4.98595,4.2
3046,-1.63,4.202,298.709,0.979219,0.978313,-1,4.19842,nan,nan,nan,4.98595,4.2
3047,-1.59,4.2,298.708,0.97931,0.978403,-1,4.19792,nan,nan,nan,4.98595,4.2
3048,-1.67,4.197,298.706,0.9794,0.978494,-1,4.19905,nan,nan,nan,4.98595,4.2
3049,-1.66,4.201,298.704,0.97949,0.978585,-1,4.19884,nan,nan,nan,4.98595,4.2
3050,-1.65,4.199,298.702,0.979581,0.978674,-1,4.19905,nan,nan,nan,4.98595,4.2
3051,-1.56,4.2,298.701,0.97967,0.978763,-1,4.19788,nan,nan,nan,4.98595,4.2
3052,-1.7,4.201,298.699,0.97976,0.978851,-1,4.19968,nan,nan,nan,4.98595,4.2
3053,-1.53,4.204,298.697,0.979849,0.978942,-1,4.19767,nan,nan,nan,4.98595,4.2
3054,-1.56,4.199,298.695,0.979938,0.979028,-1,4.19802,nan,nan,nan,4.98595,4.2
3055,-1.67,4.199,298.693,0.980027,0.979116,-1,4.19925,nan,nan,nan,4.98595,4.2
3056,-1.56,4.2,298.692,0.980115,0.979205,-1,4.19822,nan,nan,nan,4.98595,4.2
3057,-1.52,4.199,298.69,0.980203,0.979292,-1,4.19775,nan,nan,nan,4.98594,4.2
3058,-1.59,4.202,298.688,0.980291,0.979379,-1,4.19857,nan,nan,nan,4.98594,4.2
3059,-1.5,4.202,298.686,0.980379,0.979467,-1,4.19766,nan,nan,nan,4.98594,4.2
3060,-1.62,4.196,298.685,0.980466,0.979553,-1,4.19907,nan,nan,nan,4.98594,4.2
3061,-1.55,4.201,298.683,0.980553,0.97964,-1,4.19845,nan,nan,nan,4.98594,4.2
3062,-1.54,4.201,298.681,0.98064,0.979726,-1,4.19823,nan,nan,nan,4.98594,4.2
3063,-1.5,4.201,298.679,0.980726,0.979811,-1,4.1978,nan,nan,nan,4.98594,4.2
3064,-1.48,4.2,298.678,0.980813,0.979897,-1,4.19768,nan,nan,nan,4.98594,4.2
